device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0646 | bsr=0.000 | agg=0.41s | det_auroc=0.889 | tpr@5=0.00
round   2 | acc=0.1091 | bsr=0.000 | agg=0.40s | det_auroc=0.806 | tpr@5=0.00
round   3 | acc=0.3220 | bsr=0.004 | agg=0.40s | det_auroc=0.917 | tpr@5=0.50
round   4 | acc=0.5090 | bsr=0.035 | agg=0.40s | det_auroc=0.917 | tpr@5=0.50
round   5 | acc=0.6255 | bsr=0.027 | agg=0.41s | det_auroc=nan | tpr@5=nan
round   6 | acc=0.6769 | bsr=0.024 | agg=0.41s | det_auroc=0.895 | tpr@5=0.00
round   7 | acc=0.6889 | bsr=0.026 | agg=0.41s | det_auroc=0.972 | tpr@5=0.50
round   8 | acc=0.6881 | bsr=0.026 | agg=0.40s | det_auroc=0.895 | tpr@5=0.00
round   9 | acc=0.6928 | bsr=0.028 | agg=0.41s | det_auroc=nan | tpr@5=nan
round  10 | acc=0.6902 | bsr=0.026 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  11 | acc=0.7051 | bsr=0.028 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  12 | acc=0.7126 | bsr=0.026 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  13 | acc=0.7256 | bsr=0.027 | agg=0.40s | det_auroc=0.895 | tpr@5=0.00
round  14 | acc=0.7333 | bsr=0.027 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  15 | acc=0.7335 | bsr=0.028 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  16 | acc=0.7440 | bsr=0.027 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  17 | acc=0.7465 | bsr=0.029 | agg=0.40s | det_auroc=0.895 | tpr@5=0.00
round  18 | acc=0.7503 | bsr=0.029 | agg=0.40s | det_auroc=nan | tpr@5=nan
round  19 | acc=0.7520 | bsr=0.029 | agg=0.40s | det_auroc=0.842 | tpr@5=0.00
