device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=backdoor
round   1 | acc=0.5092 | bsr=0.017 | agg=0.82s | det_auroc=0.694 | tpr@5=0.00
round   2 | acc=0.6450 | bsr=0.027 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.6657 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7029 | bsr=0.039 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7343 | bsr=0.027 | agg=0.82s | det_auroc=nan | tpr@5=nan
round   6 | acc=0.7500 | bsr=0.022 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7650 | bsr=0.022 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7748 | bsr=0.023 | agg=0.84s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7780 | bsr=0.018 | agg=0.80s | det_auroc=nan | tpr@5=nan
round  10 | acc=0.7858 | bsr=0.016 | agg=0.82s | det_auroc=nan | tpr@5=nan
round  11 | acc=0.7947 | bsr=0.018 | agg=0.82s | det_auroc=nan | tpr@5=nan
round  12 | acc=0.8042 | bsr=0.019 | agg=0.82s | det_auroc=nan | tpr@5=nan
round  13 | acc=0.8010 | bsr=0.024 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8167 | bsr=0.016 | agg=0.80s | det_auroc=nan | tpr@5=nan
round  15 | acc=0.8207 | bsr=0.011 | agg=0.81s | det_auroc=nan | tpr@5=nan
round  16 | acc=0.8221 | bsr=0.022 | agg=0.83s | det_auroc=nan | tpr@5=nan
round  17 | acc=0.8297 | bsr=0.019 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8368 | bsr=0.016 | agg=0.79s | det_auroc=nan | tpr@5=nan
round  19 | acc=0.8382 | bsr=0.016 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8425 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8426 | bsr=0.019 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8488 | bsr=0.019 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8445 | bsr=0.010 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8540 | bsr=0.017 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8539 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8569 | bsr=0.014 | agg=0.83s | det_auroc=nan | tpr@5=nan
round  27 | acc=0.8583 | bsr=0.015 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8594 | bsr=0.010 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8452 | bsr=0.007 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8619 | bsr=0.015 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8604 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8626 | bsr=0.012 | agg=0.81s | det_auroc=nan | tpr@5=nan
round  33 | acc=0.8649 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8650 | bsr=0.011 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8679 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8696 | bsr=0.012 | agg=0.81s | det_auroc=nan | tpr@5=nan
round  37 | acc=0.8690 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8704 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8707 | bsr=0.010 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8715 | bsr=0.010 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8709 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8682 | bsr=0.011 | agg=0.81s | det_auroc=nan | tpr@5=nan
round  43 | acc=0.8752 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8747 | bsr=0.012 | agg=0.81s | det_auroc=nan | tpr@5=nan
round  45 | acc=0.8779 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8757 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8748 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8750 | bsr=0.012 | agg=0.81s | det_auroc=nan | tpr@5=nan
round  49 | acc=0.8791 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8781 | bsr=0.010 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8769 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8780 | bsr=0.012 | agg=0.82s | det_auroc=nan | tpr@5=nan
round  53 | acc=0.8786 | bsr=0.012 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8809 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8777 | bsr=0.009 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8818 | bsr=0.011 | agg=0.84s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8806 | bsr=0.014 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8819 | bsr=0.009 | agg=0.84s | det_auroc=nan | tpr@5=nan
round  59 | acc=0.8830 | bsr=0.010 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8832 | bsr=0.011 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
