device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=backdoor
round   1 | acc=0.0665 | bsr=0.000 | agg=0.05s | det_auroc=0.889 | tpr@5=0.00
round   2 | acc=0.1196 | bsr=0.000 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3233 | bsr=0.003 | agg=0.04s | det_auroc=0.972 | tpr@5=0.50
round   4 | acc=0.4410 | bsr=0.025 | agg=0.04s | det_auroc=0.972 | tpr@5=0.50
round   5 | acc=0.5794 | bsr=0.021 | agg=0.04s | det_auroc=nan | tpr@5=nan
round   6 | acc=0.6469 | bsr=0.019 | agg=0.04s | det_auroc=0.947 | tpr@5=0.00
round   7 | acc=0.6546 | bsr=0.022 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6713 | bsr=0.020 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6706 | bsr=0.019 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  10 | acc=0.6862 | bsr=0.021 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  11 | acc=0.6848 | bsr=0.022 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  12 | acc=0.6949 | bsr=0.024 | agg=0.05s | det_auroc=nan | tpr@5=nan
round  13 | acc=0.7072 | bsr=0.024 | agg=0.04s | det_auroc=0.974 | tpr@5=0.00
round  14 | acc=0.7138 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  15 | acc=0.7262 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  16 | acc=0.7339 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  17 | acc=0.7377 | bsr=0.026 | agg=0.04s | det_auroc=0.974 | tpr@5=0.00
round  18 | acc=0.7438 | bsr=0.027 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  19 | acc=0.7438 | bsr=0.029 | agg=0.05s | det_auroc=0.895 | tpr@5=0.00
round  20 | acc=0.7469 | bsr=0.027 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7503 | bsr=0.028 | agg=0.04s | det_auroc=0.974 | tpr@5=0.00
round  22 | acc=0.7529 | bsr=0.027 | agg=0.04s | det_auroc=0.974 | tpr@5=0.00
round  23 | acc=0.7549 | bsr=0.028 | agg=0.04s | det_auroc=0.833 | tpr@5=0.00
round  24 | acc=0.7572 | bsr=0.025 | agg=0.04s | det_auroc=0.972 | tpr@5=0.00
round  25 | acc=0.7580 | bsr=0.026 | agg=0.04s | det_auroc=0.875 | tpr@5=0.00
round  26 | acc=0.7601 | bsr=0.024 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  27 | acc=0.7526 | bsr=0.027 | agg=0.04s | det_auroc=0.868 | tpr@5=0.00
round  28 | acc=0.7620 | bsr=0.026 | agg=0.04s | det_auroc=0.947 | tpr@5=0.00
round  29 | acc=0.7622 | bsr=0.026 | agg=0.04s | det_auroc=0.974 | tpr@5=0.00
round  30 | acc=0.7588 | bsr=0.025 | agg=0.04s | det_auroc=0.889 | tpr@5=0.00
round  31 | acc=0.7684 | bsr=0.026 | agg=0.04s | det_auroc=0.842 | tpr@5=0.00
round  32 | acc=0.7711 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  33 | acc=0.7717 | bsr=0.027 | agg=0.04s | det_auroc=0.941 | tpr@5=0.00
round  34 | acc=0.7738 | bsr=0.027 | agg=0.04s | det_auroc=0.921 | tpr@5=0.00
round  35 | acc=0.7749 | bsr=0.025 | agg=0.04s | det_auroc=0.947 | tpr@5=0.00
round  36 | acc=0.7716 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  37 | acc=0.7787 | bsr=0.026 | agg=0.04s | det_auroc=0.974 | tpr@5=0.00
round  38 | acc=0.7735 | bsr=0.027 | agg=0.04s | det_auroc=0.921 | tpr@5=0.00
round  39 | acc=0.7790 | bsr=0.027 | agg=0.04s | det_auroc=0.917 | tpr@5=0.00
round  40 | acc=0.7790 | bsr=0.027 | agg=0.04s | det_auroc=0.947 | tpr@5=0.00
round  41 | acc=0.7815 | bsr=0.024 | agg=0.04s | det_auroc=0.947 | tpr@5=0.00
round  42 | acc=0.7870 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  43 | acc=0.7876 | bsr=0.025 | agg=0.04s | det_auroc=0.921 | tpr@5=0.00
round  44 | acc=0.7831 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  45 | acc=0.7873 | bsr=0.025 | agg=0.04s | det_auroc=0.921 | tpr@5=0.00
round  46 | acc=0.7823 | bsr=0.027 | agg=0.04s | det_auroc=0.895 | tpr@5=0.00
round  47 | acc=0.7910 | bsr=0.025 | agg=0.04s | det_auroc=0.842 | tpr@5=0.00
round  48 | acc=0.7915 | bsr=0.027 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  49 | acc=0.7923 | bsr=0.028 | agg=0.04s | det_auroc=0.917 | tpr@5=0.00
round  50 | acc=0.7963 | bsr=0.027 | agg=0.04s | det_auroc=0.947 | tpr@5=0.00
round  51 | acc=0.7959 | bsr=0.028 | agg=0.04s | det_auroc=0.684 | tpr@5=0.00
round  52 | acc=0.7942 | bsr=0.026 | agg=0.04s | det_auroc=nan | tpr@5=nan
round  53 | acc=0.7994 | bsr=0.025 | agg=0.04s | det_auroc=0.947 | tpr@5=0.00
round  54 | acc=0.7983 | bsr=0.027 | agg=0.04s | det_auroc=0.941 | tpr@5=0.00
round  55 | acc=0.7985 | bsr=0.027 | agg=0.04s | det_auroc=0.895 | tpr@5=0.00
round  56 | acc=0.7970 | bsr=0.026 | agg=0.04s | det_auroc=0.895 | tpr@5=0.00
