device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0646 | bsr=0.000 | agg=0.49s | det_auroc=0.902 | tpr@5=0.00
round   2 | acc=0.1080 | bsr=0.000 | agg=0.48s | det_auroc=0.844 | tpr@5=0.25
round   3 | acc=0.3083 | bsr=0.005 | agg=0.48s | det_auroc=0.922 | tpr@5=0.33
round   4 | acc=0.5159 | bsr=0.035 | agg=0.47s | det_auroc=0.941 | tpr@5=0.67
round   5 | acc=0.6314 | bsr=0.032 | agg=0.49s | det_auroc=0.944 | tpr@5=0.50
round   6 | acc=0.6792 | bsr=0.030 | agg=0.48s | det_auroc=0.980 | tpr@5=0.67
round   7 | acc=0.6861 | bsr=0.030 | agg=0.47s | det_auroc=0.972 | tpr@5=0.50
round   8 | acc=0.6760 | bsr=0.032 | agg=0.47s | det_auroc=0.824 | tpr@5=0.00
round   9 | acc=0.6847 | bsr=0.035 | agg=0.46s | det_auroc=0.833 | tpr@5=0.00
round  10 | acc=0.6807 | bsr=0.035 | agg=0.44s | det_auroc=0.861 | tpr@5=0.50
round  11 | acc=0.6939 | bsr=0.048 | agg=0.50s | det_auroc=0.750 | tpr@5=0.00
round  12 | acc=0.6983 | bsr=0.040 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7127 | bsr=0.039 | agg=0.42s | det_auroc=0.889 | tpr@5=0.50
round  14 | acc=0.7233 | bsr=0.037 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7297 | bsr=0.039 | agg=0.48s | det_auroc=0.889 | tpr@5=0.50
round  16 | acc=0.7354 | bsr=0.036 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.7400 | bsr=0.038 | agg=0.47s | det_auroc=0.882 | tpr@5=0.33
round  18 | acc=0.7425 | bsr=0.037 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7449 | bsr=0.039 | agg=0.48s | det_auroc=0.882 | tpr@5=0.00
round  20 | acc=0.7505 | bsr=0.042 | agg=0.49s | det_auroc=0.804 | tpr@5=0.00
round  21 | acc=0.7526 | bsr=0.043 | agg=0.47s | det_auroc=0.961 | tpr@5=0.67
round  22 | acc=0.7536 | bsr=0.044 | agg=0.46s | det_auroc=0.917 | tpr@5=0.50
round  23 | acc=0.7553 | bsr=0.043 | agg=0.47s | det_auroc=0.922 | tpr@5=0.33
round  24 | acc=0.7582 | bsr=0.047 | agg=0.47s | det_auroc=0.828 | tpr@5=0.00
round  25 | acc=0.7579 | bsr=0.044 | agg=0.46s | det_auroc=0.972 | tpr@5=0.50
round  26 | acc=0.7592 | bsr=0.041 | agg=0.44s | det_auroc=0.895 | tpr@5=0.00
round  27 | acc=0.7636 | bsr=0.041 | agg=0.47s | det_auroc=0.944 | tpr@5=0.50
round  28 | acc=0.7647 | bsr=0.042 | agg=0.45s | det_auroc=0.824 | tpr@5=0.00
round  29 | acc=0.7659 | bsr=0.044 | agg=0.44s | det_auroc=0.833 | tpr@5=0.00
round  30 | acc=0.7684 | bsr=0.046 | agg=0.46s | det_auroc=0.647 | tpr@5=0.00
round  31 | acc=0.7729 | bsr=0.046 | agg=0.45s | det_auroc=0.842 | tpr@5=0.00
round  32 | acc=0.7741 | bsr=0.045 | agg=0.45s | det_auroc=0.789 | tpr@5=0.00
round  33 | acc=0.7748 | bsr=0.049 | agg=0.45s | det_auroc=0.688 | tpr@5=0.00
round  34 | acc=0.7763 | bsr=0.053 | agg=0.46s | det_auroc=0.611 | tpr@5=0.00
round  35 | acc=0.7773 | bsr=0.051 | agg=0.21s | det_auroc=0.947 | tpr@5=0.00
round  36 | acc=0.7808 | bsr=0.049 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7823 | bsr=0.050 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7858 | bsr=0.045 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7880 | bsr=0.044 | agg=0.48s | det_auroc=0.972 | tpr@5=0.50
round  40 | acc=0.7900 | bsr=0.044 | agg=0.50s | det_auroc=0.972 | tpr@5=0.50
round  41 | acc=0.7895 | bsr=0.042 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7905 | bsr=0.039 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7937 | bsr=0.041 | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7947 | bsr=0.043 | agg=0.46s | det_auroc=0.969 | tpr@5=0.50
round  45 | acc=0.7965 | bsr=0.038 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7979 | bsr=0.038 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7995 | bsr=0.037 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8015 | bsr=0.038 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8045 | bsr=0.039 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8061 | bsr=0.039 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8051 | bsr=0.037 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8055 | bsr=0.037 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8068 | bsr=0.037 | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8086 | bsr=0.038 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8099 | bsr=0.037 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8096 | bsr=0.035 | agg=0.47s | det_auroc=0.941 | tpr@5=0.33
round  57 | acc=0.8118 | bsr=0.040 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8150 | bsr=0.042 | agg=0.48s | det_auroc=0.941 | tpr@5=0.00
