device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0636 | bsr=0.000 | agg=0.14s | det_auroc=0.902 | tpr@5=0.00
round   2 | acc=0.1112 | bsr=0.000 | agg=0.11s | det_auroc=0.844 | tpr@5=0.25
round   3 | acc=0.3385 | bsr=0.018 | agg=0.12s | det_auroc=0.922 | tpr@5=0.33
round   4 | acc=0.4952 | bsr=0.062 | agg=0.11s | det_auroc=0.961 | tpr@5=0.67
round   5 | acc=0.6324 | bsr=0.051 | agg=0.12s | det_auroc=0.944 | tpr@5=0.50
round   6 | acc=0.6858 | bsr=0.039 | agg=0.12s | det_auroc=0.980 | tpr@5=0.67
round   7 | acc=0.6906 | bsr=0.036 | agg=0.12s | det_auroc=0.972 | tpr@5=0.50
round   8 | acc=0.6829 | bsr=0.035 | agg=0.12s | det_auroc=0.824 | tpr@5=0.00
round   9 | acc=0.6896 | bsr=0.037 | agg=0.13s | det_auroc=0.806 | tpr@5=0.00
round  10 | acc=0.6842 | bsr=0.035 | agg=0.13s | det_auroc=0.833 | tpr@5=0.50
round  11 | acc=0.7031 | bsr=0.044 | agg=0.11s | det_auroc=0.750 | tpr@5=0.00
round  12 | acc=0.7065 | bsr=0.037 | agg=0.12s | det_auroc=0.972 | tpr@5=0.50
round  13 | acc=0.7234 | bsr=0.038 | agg=0.13s | det_auroc=0.861 | tpr@5=0.00
round  14 | acc=0.7302 | bsr=0.037 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7375 | bsr=0.037 | agg=0.12s | det_auroc=0.889 | tpr@5=0.50
round  16 | acc=0.7437 | bsr=0.036 | agg=0.12s | det_auroc=0.947 | tpr@5=0.00
round  17 | acc=0.7448 | bsr=0.037 | agg=0.11s | det_auroc=0.882 | tpr@5=0.33
round  18 | acc=0.7482 | bsr=0.037 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7496 | bsr=0.040 | agg=0.11s | det_auroc=0.804 | tpr@5=0.00
round  20 | acc=0.7517 | bsr=0.043 | agg=0.12s | det_auroc=0.784 | tpr@5=0.00
round  21 | acc=0.7540 | bsr=0.043 | agg=0.11s | det_auroc=0.922 | tpr@5=0.33
round  22 | acc=0.7558 | bsr=0.045 | agg=0.11s | det_auroc=0.889 | tpr@5=0.50
round  23 | acc=0.7579 | bsr=0.044 | agg=0.11s | det_auroc=0.843 | tpr@5=0.00
round  24 | acc=0.7604 | bsr=0.050 | agg=0.12s | det_auroc=0.766 | tpr@5=0.00
round  25 | acc=0.7597 | bsr=0.049 | agg=0.13s | det_auroc=0.972 | tpr@5=0.50
round  26 | acc=0.7594 | bsr=0.044 | agg=0.11s | det_auroc=0.895 | tpr@5=0.00
round  27 | acc=0.7636 | bsr=0.044 | agg=0.12s | det_auroc=0.944 | tpr@5=0.50
round  28 | acc=0.7651 | bsr=0.045 | agg=0.11s | det_auroc=0.725 | tpr@5=0.00
round  29 | acc=0.7675 | bsr=0.047 | agg=0.13s | det_auroc=0.833 | tpr@5=0.00
round  30 | acc=0.7689 | bsr=0.048 | agg=0.12s | det_auroc=0.647 | tpr@5=0.00
round  31 | acc=0.7752 | bsr=0.050 | agg=0.12s | det_auroc=0.947 | tpr@5=0.00
round  32 | acc=0.7752 | bsr=0.046 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7768 | bsr=0.049 | agg=0.12s | det_auroc=0.922 | tpr@5=0.00
round  34 | acc=0.7786 | bsr=0.048 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.7808 | bsr=0.046 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7823 | bsr=0.044 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7842 | bsr=0.045 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7850 | bsr=0.042 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7875 | bsr=0.041 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7902 | bsr=0.042 | agg=0.12s | det_auroc=0.972 | tpr@5=0.50
round  41 | acc=0.7903 | bsr=0.040 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7912 | bsr=0.041 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7942 | bsr=0.043 | agg=0.12s | det_auroc=0.980 | tpr@5=0.67
round  44 | acc=0.7962 | bsr=0.046 | agg=0.12s | det_auroc=0.984 | tpr@5=0.75
round  45 | acc=0.7968 | bsr=0.042 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7995 | bsr=0.042 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8009 | bsr=0.041 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8036 | bsr=0.040 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8053 | bsr=0.041 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8066 | bsr=0.042 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8053 | bsr=0.040 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8048 | bsr=0.039 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8078 | bsr=0.038 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8090 | bsr=0.040 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8100 | bsr=0.039 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8110 | bsr=0.038 | agg=0.12s | det_auroc=0.980 | tpr@5=0.67
round  57 | acc=0.8132 | bsr=0.041 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8153 | bsr=0.044 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8163 | bsr=0.043 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8166 | bsr=0.046 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
