device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=adaptive_ecf
round   1 | acc=0.4601 | bsr=0.228 | agg=0.81s | det_auroc=0.588 | tpr@5=0.00
round   2 | acc=0.6262 | bsr=0.028 | agg=0.80s | det_auroc=0.938 | tpr@5=0.50
round   3 | acc=0.7118 | bsr=0.028 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7441 | bsr=0.035 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7308 | bsr=0.029 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7522 | bsr=0.024 | agg=0.85s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7637 | bsr=0.028 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7701 | bsr=0.022 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7884 | bsr=0.019 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7896 | bsr=0.022 | agg=0.85s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.8013 | bsr=0.023 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8069 | bsr=0.027 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8054 | bsr=0.025 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8163 | bsr=0.020 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8211 | bsr=0.015 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8219 | bsr=0.023 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8273 | bsr=0.023 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8374 | bsr=0.019 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8294 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8437 | bsr=0.017 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8340 | bsr=0.022 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8447 | bsr=0.026 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8460 | bsr=0.014 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8454 | bsr=0.019 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8536 | bsr=0.015 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8525 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8592 | bsr=0.019 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8596 | bsr=0.017 | agg=0.82s | det_auroc=0.961 | tpr@5=0.67
round  29 | acc=0.8562 | bsr=0.015 | agg=0.82s | det_auroc=0.806 | tpr@5=0.50
round  30 | acc=0.8474 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8605 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8599 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8629 | bsr=0.021 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8657 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8674 | bsr=0.016 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8673 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8702 | bsr=0.016 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8701 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8706 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8724 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8738 | bsr=0.018 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8685 | bsr=0.013 | agg=0.80s | det_auroc=0.922 | tpr@5=0.67
round  43 | acc=0.8766 | bsr=0.020 | agg=0.80s | det_auroc=0.725 | tpr@5=0.67
round  44 | acc=0.8766 | bsr=0.023 | agg=0.80s | det_auroc=0.531 | tpr@5=0.00
round  45 | acc=0.8769 | bsr=0.023 | agg=0.82s | det_auroc=0.684 | tpr@5=0.00
round  46 | acc=0.8776 | bsr=0.024 | agg=0.79s | det_auroc=0.472 | tpr@5=0.00
round  47 | acc=0.8779 | bsr=0.031 | agg=0.80s | det_auroc=0.694 | tpr@5=0.50
round  48 | acc=0.8782 | bsr=0.024 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8794 | bsr=0.028 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8787 | bsr=0.025 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8808 | bsr=0.027 | agg=0.79s | det_auroc=0.941 | tpr@5=0.67
round  52 | acc=0.8801 | bsr=0.031 | agg=0.81s | det_auroc=0.784 | tpr@5=0.33
round  53 | acc=0.8807 | bsr=0.039 | agg=0.81s | det_auroc=0.549 | tpr@5=0.33
round  54 | acc=0.8822 | bsr=0.038 | agg=0.80s | det_auroc=0.451 | tpr@5=0.00
round  55 | acc=0.8834 | bsr=0.044 | agg=0.82s | det_auroc=0.861 | tpr@5=0.50
round  56 | acc=0.8812 | bsr=0.044 | agg=0.81s | det_auroc=0.353 | tpr@5=0.00
round  57 | acc=0.8820 | bsr=0.067 | agg=0.82s | det_auroc=0.471 | tpr@5=0.00
round  58 | acc=0.8825 | bsr=0.055 | agg=0.79s | det_auroc=0.392 | tpr@5=0.00
round  59 | acc=0.8829 | bsr=0.056 | agg=0.80s | det_auroc=0.549 | tpr@5=0.00
round  60 | acc=0.8832 | bsr=0.077 | agg=0.80s | det_auroc=0.431 | tpr@5=0.00
