device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=adaptive_ecf
round   1 | acc=0.0662 | bsr=0.000 | agg=0.03s | det_auroc=0.961 | tpr@5=0.33
round   2 | acc=0.1130 | bsr=0.000 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3295 | bsr=0.011 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4392 | bsr=0.058 | agg=0.03s | det_auroc=0.980 | tpr@5=0.67
round   5 | acc=0.5748 | bsr=0.050 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.6438 | bsr=0.051 | agg=0.03s | det_auroc=0.980 | tpr@5=0.67
round   7 | acc=0.6583 | bsr=0.037 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6739 | bsr=0.030 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6790 | bsr=0.030 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6855 | bsr=0.030 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6808 | bsr=0.029 | agg=0.03s | det_auroc=0.944 | tpr@5=0.00
round  12 | acc=0.6910 | bsr=0.030 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7076 | bsr=0.028 | agg=0.03s | det_auroc=0.972 | tpr@5=0.00
round  14 | acc=0.7135 | bsr=0.029 | agg=0.03s | det_auroc=0.974 | tpr@5=0.00
round  15 | acc=0.7254 | bsr=0.029 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7336 | bsr=0.028 | agg=0.03s | det_auroc=0.974 | tpr@5=0.00
round  17 | acc=0.7366 | bsr=0.028 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7413 | bsr=0.029 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7434 | bsr=0.030 | agg=0.03s | det_auroc=0.941 | tpr@5=0.00
round  20 | acc=0.7455 | bsr=0.029 | agg=0.03s | det_auroc=0.980 | tpr@5=0.67
round  21 | acc=0.7497 | bsr=0.030 | agg=0.03s | det_auroc=0.971 | tpr@5=0.00
round  22 | acc=0.7542 | bsr=0.029 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7526 | bsr=0.031 | agg=0.03s | det_auroc=0.882 | tpr@5=0.00
round  24 | acc=0.7552 | bsr=0.027 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.7560 | bsr=0.027 | agg=0.03s | det_auroc=0.875 | tpr@5=0.00
round  26 | acc=0.7599 | bsr=0.026 | agg=0.03s | det_auroc=0.921 | tpr@5=0.00
round  27 | acc=0.7519 | bsr=0.029 | agg=0.03s | det_auroc=0.861 | tpr@5=0.00
round  28 | acc=0.7567 | bsr=0.027 | agg=0.03s | det_auroc=0.882 | tpr@5=0.00
round  29 | acc=0.7585 | bsr=0.027 | agg=0.03s | det_auroc=0.972 | tpr@5=0.00
round  30 | acc=0.7563 | bsr=0.027 | agg=0.03s | det_auroc=0.902 | tpr@5=0.00
round  31 | acc=0.7672 | bsr=0.027 | agg=0.03s | det_auroc=0.789 | tpr@5=0.00
round  32 | acc=0.7693 | bsr=0.028 | agg=0.03s | det_auroc=0.895 | tpr@5=0.00
round  33 | acc=0.7711 | bsr=0.028 | agg=0.03s | det_auroc=0.938 | tpr@5=0.00
round  34 | acc=0.7719 | bsr=0.029 | agg=0.03s | det_auroc=0.917 | tpr@5=0.00
round  35 | acc=0.7739 | bsr=0.027 | agg=0.03s | det_auroc=0.921 | tpr@5=0.00
round  36 | acc=0.7681 | bsr=0.028 | agg=0.03s | det_auroc=0.921 | tpr@5=0.00
round  37 | acc=0.7789 | bsr=0.028 | agg=0.03s | det_auroc=0.974 | tpr@5=0.00
round  38 | acc=0.7719 | bsr=0.029 | agg=0.03s | det_auroc=0.917 | tpr@5=0.00
round  39 | acc=0.7782 | bsr=0.029 | agg=0.03s | det_auroc=0.917 | tpr@5=0.00
round  40 | acc=0.7786 | bsr=0.029 | agg=0.03s | det_auroc=0.889 | tpr@5=0.00
round  41 | acc=0.7814 | bsr=0.027 | agg=0.03s | det_auroc=0.941 | tpr@5=0.00
round  42 | acc=0.7869 | bsr=0.027 | agg=0.03s | det_auroc=0.912 | tpr@5=0.00
round  43 | acc=0.7869 | bsr=0.026 | agg=0.04s | det_auroc=0.882 | tpr@5=0.00
round  44 | acc=0.7818 | bsr=0.028 | agg=0.03s | det_auroc=0.836 | tpr@5=0.00
round  45 | acc=0.7863 | bsr=0.027 | agg=0.03s | det_auroc=0.921 | tpr@5=0.00
round  46 | acc=0.7819 | bsr=0.028 | agg=0.03s | det_auroc=0.944 | tpr@5=0.00
round  47 | acc=0.7904 | bsr=0.027 | agg=0.03s | det_auroc=0.792 | tpr@5=0.00
round  48 | acc=0.7905 | bsr=0.029 | agg=0.03s | det_auroc=0.947 | tpr@5=0.00
round  49 | acc=0.7922 | bsr=0.030 | agg=0.03s | det_auroc=0.917 | tpr@5=0.00
round  50 | acc=0.7953 | bsr=0.030 | agg=0.03s | det_auroc=0.944 | tpr@5=0.00
round  51 | acc=0.7948 | bsr=0.029 | agg=0.11s | det_auroc=0.824 | tpr@5=0.00
round  52 | acc=0.7933 | bsr=0.028 | agg=0.03s | det_auroc=0.971 | tpr@5=0.00
round  53 | acc=0.7982 | bsr=0.027 | agg=0.03s | det_auroc=0.971 | tpr@5=0.00
round  54 | acc=0.7967 | bsr=0.030 | agg=0.03s | det_auroc=0.922 | tpr@5=0.00
round  55 | acc=0.7967 | bsr=0.029 | agg=0.03s | det_auroc=0.889 | tpr@5=0.00
round  56 | acc=0.7955 | bsr=0.028 | agg=0.03s | det_auroc=0.941 | tpr@5=0.00
round  57 | acc=0.8020 | bsr=0.028 | agg=0.03s | det_auroc=0.912 | tpr@5=0.00
round  58 | acc=0.7987 | bsr=0.029 | agg=0.03s | det_auroc=0.824 | tpr@5=0.00
round  59 | acc=0.7987 | bsr=0.029 | agg=0.03s | det_auroc=0.941 | tpr@5=0.00
round  60 | acc=0.7993 | bsr=0.026 | agg=0.03s | det_auroc=0.941 | tpr@5=0.00
