device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0635 | bsr=0.000 | agg=0.17s | det_auroc=0.902 | tpr@5=0.00
round   2 | acc=0.1120 | bsr=0.000 | agg=0.14s | det_auroc=0.859 | tpr@5=0.25
round   3 | acc=0.3375 | bsr=0.019 | agg=0.15s | det_auroc=0.922 | tpr@5=0.33
round   4 | acc=0.4959 | bsr=0.063 | agg=0.16s | det_auroc=0.961 | tpr@5=0.67
round   5 | acc=0.6221 | bsr=0.054 | agg=0.18s | det_auroc=0.944 | tpr@5=0.50
round   6 | acc=0.6828 | bsr=0.042 | agg=0.15s | det_auroc=0.980 | tpr@5=0.67
round   7 | acc=0.6908 | bsr=0.037 | agg=0.16s | det_auroc=0.972 | tpr@5=0.50
round   8 | acc=0.6826 | bsr=0.035 | agg=0.15s | det_auroc=0.843 | tpr@5=0.00
round   9 | acc=0.6899 | bsr=0.038 | agg=0.41s | det_auroc=0.833 | tpr@5=0.00
round  10 | acc=0.6869 | bsr=0.036 | agg=0.15s | det_auroc=0.861 | tpr@5=0.50
round  11 | acc=0.6949 | bsr=0.051 | agg=0.14s | det_auroc=0.750 | tpr@5=0.00
round  12 | acc=0.7021 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7145 | bsr=0.042 | agg=0.15s | det_auroc=0.889 | tpr@5=0.50
round  14 | acc=0.7251 | bsr=0.040 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7303 | bsr=0.042 | agg=0.15s | det_auroc=0.889 | tpr@5=0.50
round  16 | acc=0.7372 | bsr=0.039 | agg=0.15s | det_auroc=0.947 | tpr@5=0.00
round  17 | acc=0.7393 | bsr=0.040 | agg=0.16s | det_auroc=0.922 | tpr@5=0.33
round  18 | acc=0.7448 | bsr=0.040 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7469 | bsr=0.042 | agg=0.15s | det_auroc=0.863 | tpr@5=0.00
round  20 | acc=0.7514 | bsr=0.046 | agg=0.15s | det_auroc=0.843 | tpr@5=0.33
round  21 | acc=0.7534 | bsr=0.047 | agg=0.16s | det_auroc=0.902 | tpr@5=0.00
round  22 | acc=0.7557 | bsr=0.048 | agg=0.14s | det_auroc=0.972 | tpr@5=0.50
round  23 | acc=0.7579 | bsr=0.047 | agg=0.12s | det_auroc=0.902 | tpr@5=0.00
round  24 | acc=0.7610 | bsr=0.052 | agg=0.15s | det_auroc=0.797 | tpr@5=0.00
round  25 | acc=0.7597 | bsr=0.050 | agg=0.15s | det_auroc=0.972 | tpr@5=0.50
round  26 | acc=0.7607 | bsr=0.048 | agg=0.15s | det_auroc=0.947 | tpr@5=0.00
round  27 | acc=0.7636 | bsr=0.047 | agg=0.15s | det_auroc=0.944 | tpr@5=0.50
round  28 | acc=0.7657 | bsr=0.049 | agg=0.14s | det_auroc=0.804 | tpr@5=0.00
round  29 | acc=0.7683 | bsr=0.051 | agg=0.16s | det_auroc=0.833 | tpr@5=0.00
round  30 | acc=0.7687 | bsr=0.052 | agg=0.16s | det_auroc=0.686 | tpr@5=0.00
round  31 | acc=0.7744 | bsr=0.055 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.7756 | bsr=0.051 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7752 | bsr=0.052 | agg=0.16s | det_auroc=0.922 | tpr@5=0.00
round  34 | acc=0.7775 | bsr=0.049 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.7795 | bsr=0.046 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7817 | bsr=0.045 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7844 | bsr=0.046 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7861 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7883 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7901 | bsr=0.042 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7900 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7915 | bsr=0.040 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7953 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7960 | bsr=0.044 | agg=0.17s | det_auroc=0.969 | tpr@5=0.75
round  45 | acc=0.7976 | bsr=0.039 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7994 | bsr=0.039 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8009 | bsr=0.038 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8034 | bsr=0.037 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8052 | bsr=0.037 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8065 | bsr=0.038 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8053 | bsr=0.038 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8054 | bsr=0.037 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8070 | bsr=0.037 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8097 | bsr=0.038 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8097 | bsr=0.037 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8098 | bsr=0.036 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8125 | bsr=0.038 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8146 | bsr=0.039 | agg=0.16s | det_auroc=0.961 | tpr@5=0.33
round  59 | acc=0.8151 | bsr=0.038 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8166 | bsr=0.042 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
