device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0636 | bsr=0.000 | agg=0.41s | det_auroc=0.902 | tpr@5=0.00
round   2 | acc=0.1115 | bsr=0.000 | agg=0.40s | det_auroc=0.844 | tpr@5=0.25
round   3 | acc=0.3366 | bsr=0.017 | agg=0.40s | det_auroc=0.922 | tpr@5=0.33
round   4 | acc=0.4954 | bsr=0.062 | agg=0.42s | det_auroc=0.961 | tpr@5=0.67
round   5 | acc=0.6327 | bsr=0.051 | agg=0.41s | det_auroc=0.944 | tpr@5=0.50
round   6 | acc=0.6850 | bsr=0.039 | agg=0.41s | det_auroc=0.980 | tpr@5=0.67
round   7 | acc=0.6913 | bsr=0.036 | agg=0.41s | det_auroc=0.972 | tpr@5=0.50
round   8 | acc=0.6836 | bsr=0.034 | agg=0.41s | det_auroc=0.843 | tpr@5=0.00
round   9 | acc=0.6908 | bsr=0.037 | agg=0.41s | det_auroc=0.833 | tpr@5=0.00
round  10 | acc=0.6955 | bsr=0.037 | agg=0.41s | det_auroc=0.833 | tpr@5=0.50
round  11 | acc=0.7034 | bsr=0.048 | agg=0.40s | det_auroc=0.750 | tpr@5=0.00
round  12 | acc=0.7064 | bsr=0.039 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7208 | bsr=0.039 | agg=0.39s | det_auroc=0.861 | tpr@5=0.00
round  14 | acc=0.7282 | bsr=0.038 | agg=0.25s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7335 | bsr=0.039 | agg=0.15s | det_auroc=0.889 | tpr@5=0.50
round  16 | acc=0.7400 | bsr=0.037 | agg=0.40s | det_auroc=0.947 | tpr@5=0.00
round  17 | acc=0.7413 | bsr=0.039 | agg=0.40s | det_auroc=0.902 | tpr@5=0.33
round  18 | acc=0.7456 | bsr=0.038 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7479 | bsr=0.040 | agg=0.41s | det_auroc=0.902 | tpr@5=0.33
round  20 | acc=0.7512 | bsr=0.045 | agg=0.40s | det_auroc=0.843 | tpr@5=0.33
round  21 | acc=0.7537 | bsr=0.045 | agg=0.42s | det_auroc=0.961 | tpr@5=0.67
round  22 | acc=0.7557 | bsr=0.047 | agg=0.40s | det_auroc=0.972 | tpr@5=0.50
round  23 | acc=0.7570 | bsr=0.045 | agg=0.16s | det_auroc=0.902 | tpr@5=0.00
round  24 | acc=0.7616 | bsr=0.051 | agg=0.14s | det_auroc=0.844 | tpr@5=0.00
round  25 | acc=0.7604 | bsr=0.049 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.7583 | bsr=0.044 | agg=0.16s | det_auroc=0.947 | tpr@5=0.00
round  27 | acc=0.7631 | bsr=0.044 | agg=0.15s | det_auroc=0.944 | tpr@5=0.50
round  28 | acc=0.7651 | bsr=0.044 | agg=0.15s | det_auroc=0.824 | tpr@5=0.00
round  29 | acc=0.7665 | bsr=0.047 | agg=0.15s | det_auroc=0.833 | tpr@5=0.00
round  30 | acc=0.7678 | bsr=0.050 | agg=0.16s | det_auroc=0.667 | tpr@5=0.00
round  31 | acc=0.7734 | bsr=0.052 | agg=0.16s | det_auroc=0.947 | tpr@5=0.00
