device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0646 | bsr=0.000 | agg=0.49s | det_auroc=0.902 | tpr@5=0.00
round   2 | acc=0.1079 | bsr=0.000 | agg=0.47s | det_auroc=0.844 | tpr@5=0.25
round   3 | acc=0.3083 | bsr=0.005 | agg=0.47s | det_auroc=0.922 | tpr@5=0.33
round   4 | acc=0.5156 | bsr=0.035 | agg=0.44s | det_auroc=0.941 | tpr@5=0.67
round   5 | acc=0.6357 | bsr=0.036 | agg=0.48s | det_auroc=0.944 | tpr@5=0.50
round   6 | acc=0.6807 | bsr=0.031 | agg=0.48s | det_auroc=0.980 | tpr@5=0.67
round   7 | acc=0.6850 | bsr=0.030 | agg=0.48s | det_auroc=0.972 | tpr@5=0.50
round   8 | acc=0.6736 | bsr=0.033 | agg=0.43s | det_auroc=0.824 | tpr@5=0.00
round   9 | acc=0.6841 | bsr=0.036 | agg=0.46s | det_auroc=0.806 | tpr@5=0.00
round  10 | acc=0.6823 | bsr=0.035 | agg=0.42s | det_auroc=0.833 | tpr@5=0.50
round  11 | acc=0.6966 | bsr=0.046 | agg=0.48s | det_auroc=0.750 | tpr@5=0.00
round  12 | acc=0.7009 | bsr=0.039 | agg=0.49s | det_auroc=0.972 | tpr@5=0.50
round  13 | acc=0.7158 | bsr=0.039 | agg=0.49s | det_auroc=0.889 | tpr@5=0.50
round  14 | acc=0.7241 | bsr=0.038 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7309 | bsr=0.041 | agg=0.49s | det_auroc=0.889 | tpr@5=0.50
round  16 | acc=0.7366 | bsr=0.037 | agg=0.48s | det_auroc=0.947 | tpr@5=0.00
round  17 | acc=0.7391 | bsr=0.038 | agg=0.48s | det_auroc=0.882 | tpr@5=0.33
round  18 | acc=0.7432 | bsr=0.038 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7451 | bsr=0.039 | agg=0.47s | det_auroc=0.824 | tpr@5=0.00
round  20 | acc=0.7510 | bsr=0.044 | agg=0.46s | det_auroc=0.824 | tpr@5=0.00
round  21 | acc=0.7534 | bsr=0.044 | agg=0.48s | det_auroc=0.882 | tpr@5=0.00
round  22 | acc=0.7548 | bsr=0.045 | agg=0.49s | det_auroc=0.861 | tpr@5=0.50
round  23 | acc=0.7580 | bsr=0.043 | agg=0.47s | det_auroc=0.863 | tpr@5=0.00
round  24 | acc=0.7605 | bsr=0.048 | agg=0.48s | det_auroc=0.750 | tpr@5=0.00
round  25 | acc=0.7611 | bsr=0.045 | agg=0.47s | det_auroc=0.972 | tpr@5=0.50
round  26 | acc=0.7600 | bsr=0.041 | agg=0.47s | det_auroc=0.895 | tpr@5=0.00
