device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=backdoor
round   1 | acc=0.4601 | bsr=0.228 | agg=0.82s | det_auroc=0.588 | tpr@5=0.00
round   2 | acc=0.6262 | bsr=0.028 | agg=0.80s | det_auroc=0.938 | tpr@5=0.50
round   3 | acc=0.7132 | bsr=0.028 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7415 | bsr=0.033 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7302 | bsr=0.029 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7520 | bsr=0.023 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7616 | bsr=0.027 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7703 | bsr=0.021 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7891 | bsr=0.020 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7898 | bsr=0.022 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.8019 | bsr=0.024 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8071 | bsr=0.028 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8045 | bsr=0.025 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8169 | bsr=0.021 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8205 | bsr=0.015 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8233 | bsr=0.024 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8269 | bsr=0.024 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8367 | bsr=0.019 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8286 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8433 | bsr=0.017 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8334 | bsr=0.023 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8448 | bsr=0.027 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8462 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8460 | bsr=0.020 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8537 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8514 | bsr=0.015 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8590 | bsr=0.019 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8509 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8515 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8596 | bsr=0.015 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8618 | bsr=0.019 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8653 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8629 | bsr=0.018 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8657 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8688 | bsr=0.015 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8674 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
