Some weights of the model checkpoint at distilbert-base-uncased were not used when initializing DistilBertModel: ['vocab_projector.bias', 'vocab_layer_norm.bias', 'vocab_transform.bias', 'vocab_layer_norm.weight', 'vocab_transform.weight']
- This IS expected if you are initializing DistilBertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing DistilBertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
device=cuda dataset=imdb(real) clients=20 malicious=4 defense=ecf attack=label_flip
round   1 | acc=0.5000 | bsr=nan | agg=2.91s | det_auroc=0.391 | tpr@5=0.00
round   2 | acc=0.5000 | bsr=nan | agg=2.93s | det_auroc=0.594 | tpr@5=0.00
round   3 | acc=0.5000 | bsr=nan | agg=2.93s | det_auroc=0.797 | tpr@5=0.25
round   4 | acc=0.5000 | bsr=nan | agg=2.92s | det_auroc=0.875 | tpr@5=0.25
round   5 | acc=0.5000 | bsr=nan | agg=2.92s | det_auroc=0.922 | tpr@5=0.25
round   6 | acc=0.5003 | bsr=nan | agg=2.92s | det_auroc=0.906 | tpr@5=0.50
round   7 | acc=0.5032 | bsr=nan | agg=2.92s | det_auroc=0.922 | tpr@5=0.25
round   8 | acc=0.5070 | bsr=nan | agg=2.91s | det_auroc=0.891 | tpr@5=0.25
round   9 | acc=0.5102 | bsr=nan | agg=2.90s | det_auroc=0.828 | tpr@5=0.00
round  10 | acc=0.5147 | bsr=nan | agg=2.90s | det_auroc=0.844 | tpr@5=0.25
round  11 | acc=0.5206 | bsr=nan | agg=2.89s | det_auroc=0.906 | tpr@5=0.50
round  12 | acc=0.5281 | bsr=nan | agg=2.90s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.5339 | bsr=nan | agg=2.89s | det_auroc=0.922 | tpr@5=0.50
round  14 | acc=0.5427 | bsr=nan | agg=2.89s | det_auroc=0.969 | tpr@5=0.50
round  15 | acc=0.5488 | bsr=nan | agg=2.89s | det_auroc=0.859 | tpr@5=0.25
round  16 | acc=0.5614 | bsr=nan | agg=2.89s | det_auroc=0.828 | tpr@5=0.25
round  17 | acc=0.5641 | bsr=nan | agg=2.89s | det_auroc=0.828 | tpr@5=0.25
round  18 | acc=0.5689 | bsr=nan | agg=2.90s | det_auroc=0.781 | tpr@5=0.25
round  19 | acc=0.5890 | bsr=nan | agg=2.89s | det_auroc=0.844 | tpr@5=0.25
round  20 | acc=0.5930 | bsr=nan | agg=2.89s | det_auroc=0.797 | tpr@5=0.25
round  21 | acc=0.5927 | bsr=nan | agg=2.89s | det_auroc=0.719 | tpr@5=0.25
round  22 | acc=0.5946 | bsr=nan | agg=2.90s | det_auroc=0.781 | tpr@5=0.25
round  23 | acc=0.6096 | bsr=nan | agg=2.89s | det_auroc=0.828 | tpr@5=0.25
round  24 | acc=0.6170 | bsr=nan | agg=2.89s | det_auroc=0.781 | tpr@5=0.25
round  25 | acc=0.6291 | bsr=nan | agg=2.89s | det_auroc=0.797 | tpr@5=0.25
round  26 | acc=0.6315 | bsr=nan | agg=2.89s | det_auroc=0.750 | tpr@5=0.25
round  27 | acc=0.6288 | bsr=nan | agg=2.89s | det_auroc=0.766 | tpr@5=0.00
round  28 | acc=0.6418 | bsr=nan | agg=2.89s | det_auroc=0.766 | tpr@5=0.25
round  29 | acc=0.6557 | bsr=nan | agg=2.89s | det_auroc=0.734 | tpr@5=0.25
round  30 | acc=0.6640 | bsr=nan | agg=2.89s | det_auroc=0.734 | tpr@5=0.00
