Some weights of the model checkpoint at distilbert-base-uncased were not used when initializing DistilBertModel: ['vocab_transform.bias', 'vocab_layer_norm.weight', 'vocab_transform.weight', 'vocab_projector.bias', 'vocab_layer_norm.bias']
- This IS expected if you are initializing DistilBertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing DistilBertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
device=cuda dataset=imdb(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.5017 | bsr=nan | agg=2.86s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.5000 | bsr=nan | agg=2.87s | det_auroc=0.938 | tpr@5=0.00
round   3 | acc=0.5000 | bsr=nan | agg=2.88s | det_auroc=0.812 | tpr@5=0.00
round   4 | acc=0.5000 | bsr=nan | agg=2.88s | det_auroc=0.562 | tpr@5=0.00
round   5 | acc=0.5000 | bsr=nan | agg=2.88s | det_auroc=0.500 | tpr@5=0.00
round   6 | acc=0.5000 | bsr=nan | agg=2.88s | det_auroc=0.500 | tpr@5=0.00
round   7 | acc=0.5000 | bsr=nan | agg=2.88s | det_auroc=0.438 | tpr@5=0.00
round   8 | acc=0.5010 | bsr=nan | agg=2.88s | det_auroc=0.625 | tpr@5=0.00
round   9 | acc=0.5000 | bsr=nan | agg=2.88s | det_auroc=0.500 | tpr@5=0.00
round  10 | acc=0.5020 | bsr=nan | agg=2.89s | det_auroc=0.562 | tpr@5=0.00
round  11 | acc=0.5063 | bsr=nan | agg=2.88s | det_auroc=0.625 | tpr@5=0.00
round  12 | acc=0.5118 | bsr=nan | agg=2.88s | det_auroc=0.625 | tpr@5=0.00
round  13 | acc=0.5032 | bsr=nan | agg=2.88s | det_auroc=0.625 | tpr@5=0.00
round  14 | acc=0.5177 | bsr=nan | agg=2.88s | det_auroc=0.938 | tpr@5=0.00
round  15 | acc=0.5246 | bsr=nan | agg=2.88s | det_auroc=0.812 | tpr@5=0.00
round  16 | acc=0.5382 | bsr=nan | agg=2.87s | det_auroc=0.750 | tpr@5=0.00
round  17 | acc=0.5167 | bsr=nan | agg=2.89s | det_auroc=0.688 | tpr@5=0.00
round  18 | acc=0.5379 | bsr=nan | agg=2.87s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.5694 | bsr=nan | agg=2.86s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.5768 | bsr=nan | agg=2.87s | det_auroc=0.625 | tpr@5=0.00
round  21 | acc=0.5790 | bsr=nan | agg=2.86s | det_auroc=0.688 | tpr@5=0.00
round  22 | acc=0.5858 | bsr=nan | agg=2.87s | det_auroc=0.812 | tpr@5=0.00
round  23 | acc=0.6030 | bsr=nan | agg=2.86s | det_auroc=0.812 | tpr@5=0.00
round  24 | acc=0.6119 | bsr=nan | agg=2.87s | det_auroc=0.750 | tpr@5=0.00
round  25 | acc=0.6237 | bsr=nan | agg=2.87s | det_auroc=0.875 | tpr@5=0.00
round  26 | acc=0.6278 | bsr=nan | agg=2.87s | det_auroc=0.875 | tpr@5=0.00
round  27 | acc=0.6238 | bsr=nan | agg=2.86s | det_auroc=0.562 | tpr@5=0.00
round  28 | acc=0.6378 | bsr=nan | agg=2.86s | det_auroc=0.875 | tpr@5=0.00
round  29 | acc=0.6488 | bsr=nan | agg=2.87s | det_auroc=0.938 | tpr@5=0.00
round  30 | acc=0.6604 | bsr=nan | agg=2.87s | det_auroc=0.875 | tpr@5=0.00
