Some weights of the model checkpoint at distilbert-base-uncased were not used when initializing DistilBertModel: ['vocab_transform.weight', 'vocab_transform.bias', 'vocab_layer_norm.weight', 'vocab_layer_norm.bias', 'vocab_projector.bias']
- This IS expected if you are initializing DistilBertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing DistilBertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
device=cuda dataset=imdb(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.5000 | bsr=nan | agg=2.86s | det_auroc=0.422 | tpr@5=0.00
round   2 | acc=0.5000 | bsr=nan | agg=2.87s | det_auroc=0.438 | tpr@5=0.00
round   3 | acc=0.5000 | bsr=nan | agg=2.88s | det_auroc=0.438 | tpr@5=0.00
round   4 | acc=0.5000 | bsr=nan | agg=2.85s | det_auroc=0.438 | tpr@5=0.00
round   5 | acc=0.5000 | bsr=nan | agg=2.84s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.5000 | bsr=nan | agg=2.84s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.5000 | bsr=nan | agg=2.85s | det_auroc=0.766 | tpr@5=0.00
round   8 | acc=0.5000 | bsr=nan | agg=2.85s | det_auroc=0.719 | tpr@5=0.00
round   9 | acc=0.5000 | bsr=nan | agg=2.86s | det_auroc=0.484 | tpr@5=0.00
round  10 | acc=0.5000 | bsr=nan | agg=2.87s | det_auroc=0.453 | tpr@5=0.00
round  11 | acc=0.5084 | bsr=nan | agg=2.86s | det_auroc=0.688 | tpr@5=0.00
round  12 | acc=0.5054 | bsr=nan | agg=2.89s | det_auroc=0.625 | tpr@5=0.00
round  13 | acc=0.5133 | bsr=nan | agg=2.86s | det_auroc=0.750 | tpr@5=0.00
round  14 | acc=0.5238 | bsr=nan | agg=2.86s | det_auroc=0.750 | tpr@5=0.00
round  15 | acc=0.5357 | bsr=nan | agg=2.85s | det_auroc=0.797 | tpr@5=0.00
round  16 | acc=0.5516 | bsr=nan | agg=2.85s | det_auroc=0.875 | tpr@5=0.00
round  17 | acc=0.5332 | bsr=nan | agg=2.87s | det_auroc=0.750 | tpr@5=0.00
round  18 | acc=0.5632 | bsr=nan | agg=2.85s | det_auroc=0.891 | tpr@5=0.25
round  19 | acc=0.6031 | bsr=nan | agg=2.85s | det_auroc=0.953 | tpr@5=0.25
round  20 | acc=0.6047 | bsr=nan | agg=2.85s | det_auroc=0.875 | tpr@5=0.00
round  21 | acc=0.6026 | bsr=nan | agg=2.85s | det_auroc=0.891 | tpr@5=0.00
round  22 | acc=0.6083 | bsr=nan | agg=2.85s | det_auroc=0.891 | tpr@5=0.00
round  23 | acc=0.6323 | bsr=nan | agg=2.84s | det_auroc=0.891 | tpr@5=0.00
round  24 | acc=0.6391 | bsr=nan | agg=2.86s | det_auroc=0.875 | tpr@5=0.00
round  25 | acc=0.6489 | bsr=nan | agg=2.85s | det_auroc=0.906 | tpr@5=0.00
round  26 | acc=0.6501 | bsr=nan | agg=2.85s | det_auroc=0.969 | tpr@5=0.50
round  27 | acc=0.6447 | bsr=nan | agg=2.85s | det_auroc=0.828 | tpr@5=0.00
round  28 | acc=0.6634 | bsr=nan | agg=2.85s | det_auroc=0.922 | tpr@5=0.00
round  29 | acc=0.6689 | bsr=nan | agg=2.86s | det_auroc=0.906 | tpr@5=0.00
round  30 | acc=0.6804 | bsr=nan | agg=2.86s | det_auroc=0.906 | tpr@5=0.00
