device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0631 | bsr=0.000 | agg=0.49s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.1094 | bsr=0.000 | agg=0.47s | det_auroc=0.859 | tpr@5=0.00
round   3 | acc=0.3254 | bsr=0.035 | agg=0.49s | det_auroc=0.891 | tpr@5=0.25
round   4 | acc=0.4948 | bsr=0.131 | agg=0.47s | det_auroc=0.906 | tpr@5=0.50
round   5 | acc=0.6023 | bsr=0.134 | agg=0.43s | det_auroc=0.922 | tpr@5=0.50
round   6 | acc=0.6754 | bsr=0.099 | agg=0.49s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6892 | bsr=0.082 | agg=0.54s | det_auroc=0.922 | tpr@5=0.50
round   8 | acc=0.6860 | bsr=0.075 | agg=0.50s | det_auroc=0.859 | tpr@5=0.25
round   9 | acc=0.6746 | bsr=0.081 | agg=0.52s | det_auroc=0.875 | tpr@5=0.25
round  10 | acc=0.6812 | bsr=0.072 | agg=0.52s | det_auroc=0.797 | tpr@5=0.00
round  11 | acc=0.6807 | bsr=0.053 | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6930 | bsr=0.047 | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7052 | bsr=0.044 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7173 | bsr=0.041 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7198 | bsr=0.039 | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7204 | bsr=0.042 | agg=0.51s | det_auroc=0.859 | tpr@5=0.00
round  17 | acc=0.7280 | bsr=0.047 | agg=0.30s | det_auroc=0.844 | tpr@5=0.00
round  18 | acc=0.7268 | bsr=0.049 | agg=0.49s | det_auroc=0.812 | tpr@5=0.25
round  19 | acc=0.7312 | bsr=0.051 | agg=0.41s | det_auroc=0.891 | tpr@5=0.00
round  20 | acc=0.7360 | bsr=0.053 | agg=0.55s | det_auroc=0.844 | tpr@5=0.00
round  21 | acc=0.7395 | bsr=0.051 | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.7411 | bsr=0.049 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7455 | bsr=0.044 | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.7493 | bsr=0.043 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
