device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0633 | bsr=0.000 | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.1113 | bsr=0.000 | agg=0.14s | det_auroc=0.859 | tpr@5=0.00
round   3 | acc=0.3344 | bsr=0.049 | agg=0.14s | det_auroc=0.891 | tpr@5=0.25
round   4 | acc=0.4836 | bsr=0.148 | agg=0.14s | det_auroc=0.922 | tpr@5=0.50
round   5 | acc=0.6005 | bsr=0.139 | agg=0.15s | det_auroc=0.922 | tpr@5=0.50
round   6 | acc=0.6744 | bsr=0.099 | agg=0.15s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6899 | bsr=0.081 | agg=0.15s | det_auroc=0.953 | tpr@5=0.50
round   8 | acc=0.6876 | bsr=0.074 | agg=0.15s | det_auroc=0.844 | tpr@5=0.25
round   9 | acc=0.6786 | bsr=0.081 | agg=0.15s | det_auroc=0.875 | tpr@5=0.00
round  10 | acc=0.6823 | bsr=0.073 | agg=0.13s | det_auroc=0.844 | tpr@5=0.00
round  11 | acc=0.6875 | bsr=0.053 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6965 | bsr=0.047 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7085 | bsr=0.042 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7193 | bsr=0.041 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7227 | bsr=0.039 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7270 | bsr=0.045 | agg=0.14s | det_auroc=0.844 | tpr@5=0.00
round  17 | acc=0.7344 | bsr=0.048 | agg=0.12s | det_auroc=0.844 | tpr@5=0.00
round  18 | acc=0.7326 | bsr=0.051 | agg=0.12s | det_auroc=0.828 | tpr@5=0.25
round  19 | acc=0.7354 | bsr=0.054 | agg=0.15s | det_auroc=0.891 | tpr@5=0.00
round  20 | acc=0.7389 | bsr=0.057 | agg=0.13s | det_auroc=0.844 | tpr@5=0.00
round  21 | acc=0.7417 | bsr=0.053 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.7435 | bsr=0.048 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7468 | bsr=0.044 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.7513 | bsr=0.043 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.7539 | bsr=0.042 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.7524 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.7552 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.7571 | bsr=0.038 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7583 | bsr=0.038 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.7611 | bsr=0.034 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.7638 | bsr=0.037 | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round  32 | acc=0.7668 | bsr=0.037 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7714 | bsr=0.038 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.7755 | bsr=0.043 | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  35 | acc=0.7773 | bsr=0.044 | agg=0.14s | det_auroc=0.984 | tpr@5=0.75
round  36 | acc=0.7810 | bsr=0.043 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7815 | bsr=0.042 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7814 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7831 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7863 | bsr=0.038 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7885 | bsr=0.039 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7898 | bsr=0.042 | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round  43 | acc=0.7914 | bsr=0.044 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
