device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=adaptive_ecf
round   1 | acc=0.4601 | bsr=0.228 | agg=0.81s | det_auroc=0.656 | tpr@5=0.00
round   2 | acc=0.6181 | bsr=0.043 | agg=0.79s | det_auroc=0.938 | tpr@5=0.50
round   3 | acc=0.6978 | bsr=0.031 | agg=0.81s | det_auroc=0.953 | tpr@5=0.50
round   4 | acc=0.7284 | bsr=0.037 | agg=0.79s | det_auroc=0.984 | tpr@5=0.75
round   5 | acc=0.7512 | bsr=0.038 | agg=0.79s | det_auroc=0.984 | tpr@5=0.75
round   6 | acc=0.7632 | bsr=0.033 | agg=0.87s | det_auroc=0.984 | tpr@5=0.75
round   7 | acc=0.7734 | bsr=0.036 | agg=0.82s | det_auroc=0.969 | tpr@5=0.75
round   8 | acc=0.7807 | bsr=0.050 | agg=0.82s | det_auroc=0.969 | tpr@5=0.75
round   9 | acc=0.7812 | bsr=0.042 | agg=0.82s | det_auroc=0.984 | tpr@5=0.75
round  10 | acc=0.7910 | bsr=0.044 | agg=0.81s | det_auroc=0.984 | tpr@5=0.75
round  11 | acc=0.7945 | bsr=0.040 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8049 | bsr=0.043 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8054 | bsr=0.031 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8088 | bsr=0.041 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8196 | bsr=0.039 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8229 | bsr=0.038 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8226 | bsr=0.037 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8323 | bsr=0.036 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8333 | bsr=0.036 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8373 | bsr=0.034 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8374 | bsr=0.034 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8400 | bsr=0.034 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8450 | bsr=0.035 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8442 | bsr=0.032 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8472 | bsr=0.036 | agg=0.81s | det_auroc=0.984 | tpr@5=0.75
round  26 | acc=0.8590 | bsr=0.037 | agg=0.81s | det_auroc=0.953 | tpr@5=0.75
round  27 | acc=0.8554 | bsr=0.036 | agg=0.83s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8536 | bsr=0.028 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8553 | bsr=0.032 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8566 | bsr=0.030 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8585 | bsr=0.035 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8596 | bsr=0.025 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8598 | bsr=0.029 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8641 | bsr=0.031 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8637 | bsr=0.028 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8684 | bsr=0.037 | agg=0.82s | det_auroc=0.969 | tpr@5=0.75
round  37 | acc=0.8678 | bsr=0.037 | agg=0.80s | det_auroc=0.891 | tpr@5=0.50
round  38 | acc=0.8694 | bsr=0.047 | agg=0.80s | det_auroc=0.656 | tpr@5=0.50
round  39 | acc=0.8701 | bsr=0.054 | agg=0.80s | det_auroc=0.500 | tpr@5=0.00
round  40 | acc=0.8737 | bsr=0.066 | agg=0.81s | det_auroc=0.453 | tpr@5=0.00
round  41 | acc=0.8693 | bsr=0.059 | agg=0.83s | det_auroc=0.344 | tpr@5=0.00
round  42 | acc=0.8719 | bsr=0.078 | agg=0.81s | det_auroc=0.422 | tpr@5=0.25
round  43 | acc=0.8734 | bsr=0.088 | agg=0.81s | det_auroc=0.281 | tpr@5=0.00
round  44 | acc=0.8739 | bsr=0.095 | agg=0.82s | det_auroc=0.281 | tpr@5=0.00
round  45 | acc=0.8739 | bsr=0.133 | agg=0.81s | det_auroc=0.344 | tpr@5=0.00
round  46 | acc=0.8735 | bsr=0.142 | agg=0.81s | det_auroc=0.172 | tpr@5=0.00
round  47 | acc=0.8756 | bsr=0.164 | agg=0.81s | det_auroc=0.266 | tpr@5=0.00
round  48 | acc=0.8768 | bsr=0.204 | agg=0.83s | det_auroc=0.203 | tpr@5=0.00
round  49 | acc=0.8774 | bsr=0.221 | agg=0.83s | det_auroc=0.141 | tpr@5=0.00
round  50 | acc=0.8782 | bsr=0.258 | agg=0.85s | det_auroc=0.094 | tpr@5=0.00
round  51 | acc=0.8761 | bsr=0.276 | agg=0.84s | det_auroc=0.062 | tpr@5=0.00
round  52 | acc=0.8788 | bsr=0.345 | agg=0.82s | det_auroc=0.203 | tpr@5=0.00
round  53 | acc=0.8800 | bsr=0.371 | agg=0.83s | det_auroc=0.094 | tpr@5=0.00
round  54 | acc=0.8794 | bsr=0.432 | agg=0.83s | det_auroc=0.094 | tpr@5=0.00
round  55 | acc=0.8797 | bsr=0.457 | agg=0.84s | det_auroc=0.094 | tpr@5=0.00
round  56 | acc=0.8791 | bsr=0.482 | agg=0.85s | det_auroc=0.000 | tpr@5=0.00
round  57 | acc=0.8816 | bsr=0.552 | agg=0.83s | det_auroc=0.094 | tpr@5=0.00
round  58 | acc=0.8810 | bsr=0.573 | agg=0.82s | det_auroc=0.125 | tpr@5=0.00
round  59 | acc=0.8820 | bsr=0.624 | agg=0.83s | det_auroc=0.078 | tpr@5=0.00
round  60 | acc=0.8832 | bsr=0.659 | agg=0.84s | det_auroc=0.016 | tpr@5=0.00
