device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0631 | bsr=0.000 | agg=0.42s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.1118 | bsr=0.000 | agg=0.40s | det_auroc=0.859 | tpr@5=0.00
round   3 | acc=0.3349 | bsr=0.105 | agg=0.40s | det_auroc=0.891 | tpr@5=0.25
round   4 | acc=0.4790 | bsr=0.199 | agg=0.39s | det_auroc=0.922 | tpr@5=0.50
round   5 | acc=0.6090 | bsr=0.169 | agg=0.41s | det_auroc=0.922 | tpr@5=0.50
round   6 | acc=0.6771 | bsr=0.113 | agg=0.40s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6877 | bsr=0.089 | agg=0.41s | det_auroc=0.938 | tpr@5=0.50
round   8 | acc=0.6872 | bsr=0.078 | agg=0.41s | det_auroc=0.859 | tpr@5=0.25
round   9 | acc=0.6780 | bsr=0.084 | agg=0.42s | det_auroc=0.859 | tpr@5=0.00
round  10 | acc=0.6829 | bsr=0.074 | agg=0.41s | det_auroc=0.828 | tpr@5=0.00
round  11 | acc=0.6870 | bsr=0.053 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6958 | bsr=0.046 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7076 | bsr=0.043 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7187 | bsr=0.041 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7217 | bsr=0.039 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7249 | bsr=0.043 | agg=0.40s | det_auroc=0.859 | tpr@5=0.00
round  17 | acc=0.7310 | bsr=0.047 | agg=0.40s | det_auroc=0.844 | tpr@5=0.00
round  18 | acc=0.7311 | bsr=0.051 | agg=0.40s | det_auroc=0.828 | tpr@5=0.25
round  19 | acc=0.7363 | bsr=0.052 | agg=0.40s | det_auroc=0.891 | tpr@5=0.00
round  20 | acc=0.7420 | bsr=0.058 | agg=0.41s | det_auroc=0.828 | tpr@5=0.00
round  21 | acc=0.7439 | bsr=0.054 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.7450 | bsr=0.049 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7485 | bsr=0.044 | agg=0.37s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.7532 | bsr=0.043 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
