device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=adaptive_ecf
round   1 | acc=0.0667 | bsr=0.000 | agg=0.04s | det_auroc=0.953 | tpr@5=0.25
round   2 | acc=0.1157 | bsr=0.000 | agg=0.06s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3560 | bsr=0.032 | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4475 | bsr=0.100 | agg=0.03s | det_auroc=0.969 | tpr@5=0.50
round   5 | acc=0.5517 | bsr=0.114 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   6 | acc=0.6537 | bsr=0.084 | agg=0.06s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6730 | bsr=0.075 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6724 | bsr=0.062 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6751 | bsr=0.056 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6850 | bsr=0.049 | agg=0.06s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6961 | bsr=0.044 | agg=0.03s | det_auroc=0.984 | tpr@5=0.75
round  12 | acc=0.7035 | bsr=0.035 | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7140 | bsr=0.036 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7259 | bsr=0.035 | agg=0.03s | det_auroc=0.984 | tpr@5=0.75
round  15 | acc=0.7281 | bsr=0.036 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7327 | bsr=0.036 | agg=0.03s | det_auroc=0.984 | tpr@5=0.75
round  17 | acc=0.7361 | bsr=0.033 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7413 | bsr=0.034 | agg=0.03s | det_auroc=0.984 | tpr@5=0.75
round  19 | acc=0.7430 | bsr=0.034 | agg=0.03s | det_auroc=0.922 | tpr@5=0.00
round  20 | acc=0.7444 | bsr=0.033 | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7475 | bsr=0.032 | agg=0.03s | det_auroc=0.961 | tpr@5=0.00
round  22 | acc=0.7495 | bsr=0.033 | agg=0.05s | det_auroc=0.953 | tpr@5=0.00
round  23 | acc=0.7495 | bsr=0.034 | agg=0.03s | det_auroc=0.906 | tpr@5=0.00
round  24 | acc=0.7548 | bsr=0.032 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  25 | acc=0.7565 | bsr=0.034 | agg=0.03s | det_auroc=0.867 | tpr@5=0.00
round  26 | acc=0.7588 | bsr=0.033 | agg=0.05s | det_auroc=0.961 | tpr@5=0.00
round  27 | acc=0.7526 | bsr=0.035 | agg=0.03s | det_auroc=0.852 | tpr@5=0.00
round  28 | acc=0.7599 | bsr=0.034 | agg=0.05s | det_auroc=0.859 | tpr@5=0.00
round  29 | acc=0.7590 | bsr=0.033 | agg=0.03s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.7596 | bsr=0.033 | agg=0.04s | det_auroc=0.984 | tpr@5=0.75
round  31 | acc=0.7667 | bsr=0.033 | agg=0.04s | det_auroc=0.852 | tpr@5=0.00
round  32 | acc=0.7688 | bsr=0.035 | agg=0.03s | det_auroc=0.945 | tpr@5=0.00
round  33 | acc=0.7685 | bsr=0.032 | agg=0.03s | det_auroc=0.906 | tpr@5=0.00
round  34 | acc=0.7691 | bsr=0.033 | agg=0.05s | det_auroc=0.961 | tpr@5=0.00
round  35 | acc=0.7724 | bsr=0.030 | agg=0.03s | det_auroc=0.938 | tpr@5=0.00
round  36 | acc=0.7727 | bsr=0.036 | agg=0.05s | det_auroc=0.844 | tpr@5=0.00
round  37 | acc=0.7785 | bsr=0.034 | agg=0.03s | det_auroc=0.883 | tpr@5=0.00
round  38 | acc=0.7747 | bsr=0.034 | agg=0.04s | det_auroc=0.945 | tpr@5=0.00
round  39 | acc=0.7758 | bsr=0.034 | agg=0.03s | det_auroc=0.938 | tpr@5=0.00
round  40 | acc=0.7758 | bsr=0.034 | agg=0.03s | det_auroc=0.922 | tpr@5=0.00
round  41 | acc=0.7784 | bsr=0.031 | agg=0.05s | det_auroc=0.922 | tpr@5=0.00
round  42 | acc=0.7848 | bsr=0.033 | agg=0.05s | det_auroc=0.922 | tpr@5=0.00
round  43 | acc=0.7851 | bsr=0.031 | agg=0.04s | det_auroc=0.945 | tpr@5=0.00
round  44 | acc=0.7815 | bsr=0.032 | agg=0.07s | det_auroc=0.859 | tpr@5=0.00
round  45 | acc=0.7863 | bsr=0.032 | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  46 | acc=0.7784 | bsr=0.036 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  47 | acc=0.7872 | bsr=0.032 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  48 | acc=0.7883 | bsr=0.037 | agg=0.03s | det_auroc=0.781 | tpr@5=0.00
round  49 | acc=0.7889 | bsr=0.036 | agg=0.03s | det_auroc=0.969 | tpr@5=0.00
round  50 | acc=0.7906 | bsr=0.037 | agg=0.07s | det_auroc=0.961 | tpr@5=0.00
round  51 | acc=0.7902 | bsr=0.038 | agg=0.07s | det_auroc=0.656 | tpr@5=0.00
round  52 | acc=0.7926 | bsr=0.037 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  53 | acc=0.7951 | bsr=0.033 | agg=0.03s | det_auroc=0.922 | tpr@5=0.00
round  54 | acc=0.7958 | bsr=0.035 | agg=0.03s | det_auroc=0.734 | tpr@5=0.00
round  55 | acc=0.7952 | bsr=0.039 | agg=0.05s | det_auroc=0.828 | tpr@5=0.00
round  56 | acc=0.7964 | bsr=0.035 | agg=0.06s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.7955 | bsr=0.039 | agg=0.05s | det_auroc=0.883 | tpr@5=0.00
round  58 | acc=0.7999 | bsr=0.040 | agg=0.03s | det_auroc=0.812 | tpr@5=0.00
round  59 | acc=0.7982 | bsr=0.037 | agg=0.03s | det_auroc=0.969 | tpr@5=0.00
round  60 | acc=0.7960 | bsr=0.036 | agg=0.03s | det_auroc=0.906 | tpr@5=0.00
