device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0633 | bsr=0.000 | agg=0.40s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.1112 | bsr=0.000 | agg=0.40s | det_auroc=0.859 | tpr@5=0.00
round   3 | acc=0.3347 | bsr=0.050 | agg=0.40s | det_auroc=0.891 | tpr@5=0.25
round   4 | acc=0.4836 | bsr=0.150 | agg=0.40s | det_auroc=0.922 | tpr@5=0.50
round   5 | acc=0.6027 | bsr=0.140 | agg=0.40s | det_auroc=0.922 | tpr@5=0.50
round   6 | acc=0.6751 | bsr=0.100 | agg=0.40s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6891 | bsr=0.083 | agg=0.41s | det_auroc=0.953 | tpr@5=0.50
round   8 | acc=0.6877 | bsr=0.074 | agg=0.42s | det_auroc=0.844 | tpr@5=0.25
round   9 | acc=0.6880 | bsr=0.071 | agg=0.40s | det_auroc=0.875 | tpr@5=0.25
round  10 | acc=0.6866 | bsr=0.066 | agg=0.40s | det_auroc=0.797 | tpr@5=0.00
round  11 | acc=0.6871 | bsr=0.050 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6971 | bsr=0.045 | agg=0.27s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7088 | bsr=0.042 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7190 | bsr=0.039 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7224 | bsr=0.038 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7261 | bsr=0.044 | agg=0.36s | det_auroc=0.844 | tpr@5=0.00
round  17 | acc=0.7318 | bsr=0.047 | agg=0.40s | det_auroc=0.844 | tpr@5=0.00
round  18 | acc=0.7313 | bsr=0.050 | agg=0.40s | det_auroc=0.828 | tpr@5=0.25
round  19 | acc=0.7367 | bsr=0.052 | agg=0.41s | det_auroc=0.875 | tpr@5=0.00
round  20 | acc=0.7397 | bsr=0.054 | agg=0.39s | det_auroc=0.828 | tpr@5=0.00
round  21 | acc=0.7419 | bsr=0.051 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.7435 | bsr=0.047 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7473 | bsr=0.042 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
