device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0631 | bsr=0.000 | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.1118 | bsr=0.000 | agg=0.16s | det_auroc=0.859 | tpr@5=0.00
round   3 | acc=0.3345 | bsr=0.056 | agg=0.15s | det_auroc=0.891 | tpr@5=0.25
round   4 | acc=0.4846 | bsr=0.160 | agg=0.15s | det_auroc=0.922 | tpr@5=0.50
round   5 | acc=0.6091 | bsr=0.147 | agg=0.16s | det_auroc=0.922 | tpr@5=0.50
round   6 | acc=0.6792 | bsr=0.104 | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6880 | bsr=0.085 | agg=0.15s | det_auroc=0.938 | tpr@5=0.50
round   8 | acc=0.6870 | bsr=0.076 | agg=0.15s | det_auroc=0.859 | tpr@5=0.25
round   9 | acc=0.6859 | bsr=0.072 | agg=0.16s | det_auroc=0.859 | tpr@5=0.00
round  10 | acc=0.6911 | bsr=0.060 | agg=0.15s | det_auroc=0.859 | tpr@5=0.00
round  11 | acc=0.6892 | bsr=0.048 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6969 | bsr=0.044 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7084 | bsr=0.041 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7194 | bsr=0.039 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7222 | bsr=0.037 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7275 | bsr=0.044 | agg=0.15s | det_auroc=0.828 | tpr@5=0.00
round  17 | acc=0.7336 | bsr=0.048 | agg=0.16s | det_auroc=0.844 | tpr@5=0.00
round  18 | acc=0.7323 | bsr=0.051 | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round  19 | acc=0.7377 | bsr=0.054 | agg=0.15s | det_auroc=0.891 | tpr@5=0.00
round  20 | acc=0.7413 | bsr=0.058 | agg=0.15s | det_auroc=0.828 | tpr@5=0.00
round  21 | acc=0.7426 | bsr=0.054 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.7435 | bsr=0.049 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7479 | bsr=0.044 | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.7516 | bsr=0.043 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.7540 | bsr=0.041 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.7529 | bsr=0.041 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.7553 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.7578 | bsr=0.037 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7581 | bsr=0.037 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.7613 | bsr=0.033 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.7638 | bsr=0.037 | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round  32 | acc=0.7666 | bsr=0.037 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.7685 | bsr=0.036 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.7753 | bsr=0.039 | agg=0.16s | det_auroc=0.953 | tpr@5=0.25
round  35 | acc=0.7762 | bsr=0.038 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7808 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.7809 | bsr=0.038 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7814 | bsr=0.036 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.7828 | bsr=0.037 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7857 | bsr=0.036 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7887 | bsr=0.038 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7879 | bsr=0.037 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7910 | bsr=0.039 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7929 | bsr=0.043 | agg=0.14s | det_auroc=0.969 | tpr@5=0.50
round  45 | acc=0.7951 | bsr=0.045 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7974 | bsr=0.044 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.7961 | bsr=0.044 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.7979 | bsr=0.042 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7966 | bsr=0.041 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.7980 | bsr=0.040 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.7989 | bsr=0.043 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.7991 | bsr=0.040 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8003 | bsr=0.040 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8026 | bsr=0.041 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
