device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=backdoor
round   1 | acc=0.0667 | bsr=0.000 | agg=0.05s | det_auroc=0.953 | tpr@5=0.25
round   2 | acc=0.1157 | bsr=0.000 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3565 | bsr=0.033 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4479 | bsr=0.101 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   5 | acc=0.5518 | bsr=0.115 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   6 | acc=0.6532 | bsr=0.083 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6726 | bsr=0.076 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6716 | bsr=0.062 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6748 | bsr=0.055 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6858 | bsr=0.049 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6942 | bsr=0.043 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.7029 | bsr=0.034 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7142 | bsr=0.035 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7253 | bsr=0.034 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7283 | bsr=0.035 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7323 | bsr=0.035 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.7355 | bsr=0.033 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7399 | bsr=0.033 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7439 | bsr=0.033 | agg=0.04s | det_auroc=0.953 | tpr@5=0.75
round  20 | acc=0.7441 | bsr=0.032 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7472 | bsr=0.030 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  22 | acc=0.7483 | bsr=0.031 | agg=0.04s | det_auroc=0.953 | tpr@5=0.00
round  23 | acc=0.7490 | bsr=0.033 | agg=0.04s | det_auroc=0.945 | tpr@5=0.00
round  24 | acc=0.7548 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  25 | acc=0.7563 | bsr=0.032 | agg=0.04s | det_auroc=0.945 | tpr@5=0.00
round  26 | acc=0.7586 | bsr=0.032 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  27 | acc=0.7524 | bsr=0.033 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  28 | acc=0.7590 | bsr=0.032 | agg=0.04s | det_auroc=0.891 | tpr@5=0.00
round  29 | acc=0.7576 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  30 | acc=0.7584 | bsr=0.031 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.7663 | bsr=0.031 | agg=0.04s | det_auroc=0.875 | tpr@5=0.00
round  32 | acc=0.7696 | bsr=0.032 | agg=0.04s | det_auroc=0.953 | tpr@5=0.00
round  33 | acc=0.7684 | bsr=0.031 | agg=0.06s | det_auroc=0.906 | tpr@5=0.00
round  34 | acc=0.7699 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  35 | acc=0.7722 | bsr=0.029 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  36 | acc=0.7732 | bsr=0.034 | agg=0.03s | det_auroc=0.859 | tpr@5=0.00
round  37 | acc=0.7790 | bsr=0.032 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  38 | acc=0.7753 | bsr=0.032 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  39 | acc=0.7760 | bsr=0.033 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  40 | acc=0.7761 | bsr=0.032 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  41 | acc=0.7787 | bsr=0.029 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  42 | acc=0.7844 | bsr=0.030 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  43 | acc=0.7849 | bsr=0.029 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  44 | acc=0.7807 | bsr=0.029 | agg=0.05s | det_auroc=0.891 | tpr@5=0.00
round  45 | acc=0.7849 | bsr=0.029 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  46 | acc=0.7789 | bsr=0.033 | agg=0.05s | det_auroc=0.922 | tpr@5=0.00
round  47 | acc=0.7865 | bsr=0.030 | agg=0.05s | det_auroc=0.938 | tpr@5=0.00
round  48 | acc=0.7877 | bsr=0.035 | agg=0.04s | det_auroc=0.875 | tpr@5=0.00
round  49 | acc=0.7892 | bsr=0.034 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  50 | acc=0.7897 | bsr=0.035 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  51 | acc=0.7893 | bsr=0.035 | agg=0.04s | det_auroc=0.797 | tpr@5=0.00
round  52 | acc=0.7919 | bsr=0.034 | agg=0.05s | det_auroc=0.906 | tpr@5=0.00
round  53 | acc=0.7952 | bsr=0.031 | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  54 | acc=0.7952 | bsr=0.033 | agg=0.04s | det_auroc=0.828 | tpr@5=0.00
round  55 | acc=0.7946 | bsr=0.037 | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  56 | acc=0.7958 | bsr=0.031 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.7966 | bsr=0.035 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  58 | acc=0.8004 | bsr=0.039 | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  59 | acc=0.7993 | bsr=0.034 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  60 | acc=0.7955 | bsr=0.034 | agg=0.03s | det_auroc=0.938 | tpr@5=0.00
