device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0633 | bsr=0.000 | agg=0.13s | det_auroc=0.812 | tpr@5=0.00
round  42 | acc=0.7913 | bsr=0.180 | agg=0.11s | det_auroc=0.219 | tpr@5=0.00
round  43 | acc=0.7939 | bsr=0.194 | agg=0.11s | det_auroc=0.156 | tpr@5=0.00
round  44 | acc=0.7953 | bsr=0.205 | agg=0.12s | det_auroc=0.266 | tpr@5=0.00
round  45 | acc=0.7979 | bsr=0.213 | agg=0.11s | det_auroc=0.344 | tpr@5=0.00
round  46 | acc=0.7984 | bsr=0.219 | agg=0.11s | det_auroc=0.297 | tpr@5=0.00
round  47 | acc=0.7993 | bsr=0.225 | agg=0.11s | det_auroc=0.312 | tpr@5=0.00
round  48 | acc=0.7997 | bsr=0.233 | agg=0.13s | det_auroc=0.203 | tpr@5=0.00
round  49 | acc=0.8013 | bsr=0.240 | agg=0.12s | det_auroc=0.141 | tpr@5=0.00
round  50 | acc=0.8033 | bsr=0.253 | agg=0.12s | det_auroc=0.156 | tpr@5=0.00
round  51 | acc=0.8038 | bsr=0.258 | agg=0.11s | det_auroc=0.281 | tpr@5=0.00
round  52 | acc=0.8059 | bsr=0.276 | agg=0.12s | det_auroc=0.094 | tpr@5=0.00
round  53 | acc=0.8070 | bsr=0.294 | agg=0.11s | det_auroc=0.078 | tpr@5=0.00
round  54 | acc=0.8079 | bsr=0.308 | agg=0.11s | det_auroc=0.047 | tpr@5=0.00
round  55 | acc=0.8091 | bsr=0.322 | agg=0.11s | det_auroc=0.156 | tpr@5=0.00
round  56 | acc=0.8118 | bsr=0.337 | agg=0.12s | det_auroc=0.234 | tpr@5=0.00
round  57 | acc=0.8144 | bsr=0.352 | agg=0.12s | det_auroc=0.234 | tpr@5=0.00
round  58 | acc=0.8156 | bsr=0.363 | agg=0.13s | det_auroc=0.172 | tpr@5=0.00
round  59 | acc=0.8172 | bsr=0.381 | agg=0.11s | det_auroc=0.266 | tpr@5=0.00
round  60 | acc=0.8164 | bsr=0.390 | agg=0.11s | det_auroc=0.312 | tpr@5=0.00
