device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0543 | bsr=0.000 | agg=0.16s | det_auroc=0.844 | tpr@5=0.00
round  38 | acc=0.7816 | bsr=0.161 | agg=0.15s | det_auroc=0.953 | tpr@5=0.25
round  39 | acc=0.7830 | bsr=0.163 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7848 | bsr=0.169 | agg=0.16s | det_auroc=0.953 | tpr@5=0.25
round  41 | acc=0.7857 | bsr=0.175 | agg=0.15s | det_auroc=0.969 | tpr@5=0.50
round  42 | acc=0.7877 | bsr=0.183 | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round  43 | acc=0.7896 | bsr=0.195 | agg=0.17s | det_auroc=0.969 | tpr@5=0.50
round  44 | acc=0.7914 | bsr=0.203 | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  45 | acc=0.7924 | bsr=0.206 | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  46 | acc=0.7937 | bsr=0.214 | agg=0.16s | det_auroc=0.953 | tpr@5=0.25
round  47 | acc=0.7958 | bsr=0.220 | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  48 | acc=0.7967 | bsr=0.232 | agg=0.17s | det_auroc=0.953 | tpr@5=0.25
round  49 | acc=0.7978 | bsr=0.240 | agg=0.16s | det_auroc=0.906 | tpr@5=0.00
round  50 | acc=0.7993 | bsr=0.250 | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round  51 | acc=0.8005 | bsr=0.255 | agg=0.15s | det_auroc=0.969 | tpr@5=0.50
round  52 | acc=0.8014 | bsr=0.263 | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round  53 | acc=0.8022 | bsr=0.276 | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8028 | bsr=0.284 | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  55 | acc=0.8048 | bsr=0.294 | agg=0.16s | det_auroc=0.922 | tpr@5=0.25
round  56 | acc=0.8060 | bsr=0.309 | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.8075 | bsr=0.320 | agg=0.16s | det_auroc=0.953 | tpr@5=0.25
round  58 | acc=0.8089 | bsr=0.327 | agg=0.15s | det_auroc=0.969 | tpr@5=0.50
round  59 | acc=0.8090 | bsr=0.340 | agg=0.17s | det_auroc=0.938 | tpr@5=0.00
round  60 | acc=0.8096 | bsr=0.353 | agg=0.16s | det_auroc=0.891 | tpr@5=0.25
