device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0543 | bsr=0.000 | agg=0.13s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.1324 | bsr=0.010 | agg=0.12s | det_auroc=0.828 | tpr@5=0.00
round   3 | acc=0.3514 | bsr=0.426 | agg=0.13s | det_auroc=0.875 | tpr@5=0.25
round   4 | acc=0.3988 | bsr=0.483 | agg=0.12s | det_auroc=0.938 | tpr@5=0.50
round   5 | acc=0.4986 | bsr=0.419 | agg=0.11s | det_auroc=0.953 | tpr@5=0.50
round   6 | acc=0.6119 | bsr=0.320 | agg=0.13s | det_auroc=0.984 | tpr@5=0.75
round   7 | acc=0.6670 | bsr=0.236 | agg=0.12s | det_auroc=0.938 | tpr@5=0.25
round   8 | acc=0.6965 | bsr=0.153 | agg=0.12s | det_auroc=0.906 | tpr@5=0.25
round   9 | acc=0.6919 | bsr=0.120 | agg=0.12s | det_auroc=0.891 | tpr@5=0.00
round  10 | acc=0.6975 | bsr=0.108 | agg=0.11s | det_auroc=0.781 | tpr@5=0.00
round  11 | acc=0.6934 | bsr=0.092 | agg=0.12s | det_auroc=0.703 | tpr@5=0.00
round  12 | acc=0.7011 | bsr=0.092 | agg=0.12s | det_auroc=0.750 | tpr@5=0.25
round  13 | acc=0.7142 | bsr=0.094 | agg=0.11s | det_auroc=0.641 | tpr@5=0.00
round  14 | acc=0.7224 | bsr=0.094 | agg=0.12s | det_auroc=0.672 | tpr@5=0.00
round  15 | acc=0.7253 | bsr=0.092 | agg=0.11s | det_auroc=0.578 | tpr@5=0.00
round  16 | acc=0.7317 | bsr=0.090 | agg=0.12s | det_auroc=0.516 | tpr@5=0.00
round  17 | acc=0.7336 | bsr=0.093 | agg=0.13s | det_auroc=0.609 | tpr@5=0.00
round  18 | acc=0.7394 | bsr=0.098 | agg=0.11s | det_auroc=0.422 | tpr@5=0.00
round  19 | acc=0.7442 | bsr=0.098 | agg=0.12s | det_auroc=0.469 | tpr@5=0.00
round  20 | acc=0.7469 | bsr=0.106 | agg=0.13s | det_auroc=0.312 | tpr@5=0.00
round  21 | acc=0.7492 | bsr=0.109 | agg=0.14s | det_auroc=0.391 | tpr@5=0.00
round  22 | acc=0.7512 | bsr=0.110 | agg=0.12s | det_auroc=0.359 | tpr@5=0.00
round  23 | acc=0.7537 | bsr=0.110 | agg=0.12s | det_auroc=0.438 | tpr@5=0.00
round  24 | acc=0.7579 | bsr=0.113 | agg=0.11s | det_auroc=0.406 | tpr@5=0.00
round  25 | acc=0.7604 | bsr=0.117 | agg=0.12s | det_auroc=0.422 | tpr@5=0.00
round  26 | acc=0.7622 | bsr=0.116 | agg=0.12s | det_auroc=0.375 | tpr@5=0.00
round  27 | acc=0.7648 | bsr=0.124 | agg=0.12s | det_auroc=0.219 | tpr@5=0.00
round  28 | acc=0.7650 | bsr=0.129 | agg=0.11s | det_auroc=0.312 | tpr@5=0.00
round  29 | acc=0.7662 | bsr=0.131 | agg=0.12s | det_auroc=0.359 | tpr@5=0.00
round  30 | acc=0.7682 | bsr=0.143 | agg=0.13s | det_auroc=0.375 | tpr@5=0.00
round  31 | acc=0.7683 | bsr=0.144 | agg=0.12s | det_auroc=0.406 | tpr@5=0.00
round  32 | acc=0.7721 | bsr=0.146 | agg=0.11s | det_auroc=0.219 | tpr@5=0.00
round  33 | acc=0.7741 | bsr=0.154 | agg=0.11s | det_auroc=0.250 | tpr@5=0.00
round  34 | acc=0.7755 | bsr=0.158 | agg=0.12s | det_auroc=0.297 | tpr@5=0.00
round  35 | acc=0.7779 | bsr=0.165 | agg=0.14s | det_auroc=0.406 | tpr@5=0.00
round  36 | acc=0.7804 | bsr=0.172 | agg=0.12s | det_auroc=0.297 | tpr@5=0.00
round  37 | acc=0.7807 | bsr=0.179 | agg=0.12s | det_auroc=0.359 | tpr@5=0.00
round  38 | acc=0.7824 | bsr=0.185 | agg=0.12s | det_auroc=0.453 | tpr@5=0.00
round  39 | acc=0.7844 | bsr=0.187 | agg=0.11s | det_auroc=0.344 | tpr@5=0.00
round  40 | acc=0.7855 | bsr=0.192 | agg=0.11s | det_auroc=0.312 | tpr@5=0.00
round  41 | acc=0.7869 | bsr=0.200 | agg=0.14s | det_auroc=0.359 | tpr@5=0.00
round  42 | acc=0.7894 | bsr=0.208 | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
round  43 | acc=0.7912 | bsr=0.222 | agg=0.13s | det_auroc=0.156 | tpr@5=0.00
round  44 | acc=0.7930 | bsr=0.233 | agg=0.11s | det_auroc=0.328 | tpr@5=0.00
round  45 | acc=0.7940 | bsr=0.237 | agg=0.12s | det_auroc=0.188 | tpr@5=0.00
round  46 | acc=0.7951 | bsr=0.246 | agg=0.11s | det_auroc=0.219 | tpr@5=0.00
round  47 | acc=0.7968 | bsr=0.253 | agg=0.13s | det_auroc=0.234 | tpr@5=0.00
round  48 | acc=0.7979 | bsr=0.265 | agg=0.14s | det_auroc=0.281 | tpr@5=0.00
round  49 | acc=0.7989 | bsr=0.275 | agg=0.13s | det_auroc=0.328 | tpr@5=0.00
round  50 | acc=0.8008 | bsr=0.285 | agg=0.12s | det_auroc=0.219 | tpr@5=0.00
round  51 | acc=0.8018 | bsr=0.292 | agg=0.13s | det_auroc=0.250 | tpr@5=0.00
round  52 | acc=0.8031 | bsr=0.301 | agg=0.12s | det_auroc=0.391 | tpr@5=0.00
round  53 | acc=0.8041 | bsr=0.315 | agg=0.14s | det_auroc=0.312 | tpr@5=0.00
round  54 | acc=0.8045 | bsr=0.324 | agg=0.12s | det_auroc=0.188 | tpr@5=0.00
round  55 | acc=0.8061 | bsr=0.335 | agg=0.13s | det_auroc=0.375 | tpr@5=0.00
round  56 | acc=0.8068 | bsr=0.349 | agg=0.14s | det_auroc=0.375 | tpr@5=0.00
round  57 | acc=0.8089 | bsr=0.360 | agg=0.16s | det_auroc=0.406 | tpr@5=0.00
round  58 | acc=0.8102 | bsr=0.367 | agg=0.13s | det_auroc=0.266 | tpr@5=0.00
round  59 | acc=0.8100 | bsr=0.383 | agg=0.13s | det_auroc=0.250 | tpr@5=0.00
round  60 | acc=0.8108 | bsr=0.393 | agg=0.13s | det_auroc=0.375 | tpr@5=0.00
