device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0633 | bsr=0.000 | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round  34 | acc=0.7764 | bsr=0.145 | agg=0.15s | det_auroc=0.234 | tpr@5=0.00
round  35 | acc=0.7788 | bsr=0.147 | agg=0.16s | det_auroc=0.234 | tpr@5=0.00
round  36 | acc=0.7802 | bsr=0.152 | agg=0.16s | det_auroc=0.328 | tpr@5=0.00
round  37 | acc=0.7831 | bsr=0.154 | agg=0.16s | det_auroc=0.281 | tpr@5=0.00
round  38 | acc=0.7845 | bsr=0.162 | agg=0.15s | det_auroc=0.406 | tpr@5=0.00
round  39 | acc=0.7849 | bsr=0.174 | agg=0.15s | det_auroc=0.344 | tpr@5=0.00
round  40 | acc=0.7859 | bsr=0.183 | agg=0.14s | det_auroc=0.125 | tpr@5=0.00
round  41 | acc=0.7870 | bsr=0.187 | agg=0.16s | det_auroc=0.281 | tpr@5=0.00
round  42 | acc=0.7896 | bsr=0.196 | agg=0.14s | det_auroc=0.219 | tpr@5=0.00
round  43 | acc=0.7932 | bsr=0.213 | agg=0.14s | det_auroc=0.219 | tpr@5=0.00
round  44 | acc=0.7935 | bsr=0.228 | agg=0.16s | det_auroc=0.344 | tpr@5=0.00
round  45 | acc=0.7959 | bsr=0.236 | agg=0.16s | det_auroc=0.359 | tpr@5=0.00
round  46 | acc=0.7965 | bsr=0.245 | agg=0.15s | det_auroc=0.266 | tpr@5=0.00
round  47 | acc=0.7972 | bsr=0.251 | agg=0.15s | det_auroc=0.312 | tpr@5=0.00
round  48 | acc=0.7983 | bsr=0.259 | agg=0.16s | det_auroc=0.250 | tpr@5=0.00
round  49 | acc=0.7998 | bsr=0.268 | agg=0.15s | det_auroc=0.297 | tpr@5=0.00
round  50 | acc=0.8015 | bsr=0.282 | agg=0.14s | det_auroc=0.188 | tpr@5=0.00
round  51 | acc=0.8022 | bsr=0.292 | agg=0.16s | det_auroc=0.312 | tpr@5=0.00
round  52 | acc=0.8038 | bsr=0.308 | agg=0.15s | det_auroc=0.281 | tpr@5=0.00
round  53 | acc=0.8057 | bsr=0.327 | agg=0.15s | det_auroc=0.172 | tpr@5=0.00
round  54 | acc=0.8062 | bsr=0.339 | agg=0.14s | det_auroc=0.172 | tpr@5=0.00
round  55 | acc=0.8075 | bsr=0.356 | agg=0.14s | det_auroc=0.172 | tpr@5=0.00
round  56 | acc=0.8096 | bsr=0.372 | agg=0.16s | det_auroc=0.219 | tpr@5=0.00
round  57 | acc=0.8128 | bsr=0.385 | agg=0.15s | det_auroc=0.344 | tpr@5=0.00
round  58 | acc=0.8146 | bsr=0.393 | agg=0.16s | det_auroc=0.203 | tpr@5=0.00
round  59 | acc=0.8164 | bsr=0.417 | agg=0.16s | det_auroc=0.219 | tpr@5=0.00
round  60 | acc=0.8160 | bsr=0.427 | agg=0.14s | det_auroc=0.391 | tpr@5=0.00
