device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0631 | bsr=0.000 | agg=0.14s | det_auroc=0.828 | tpr@5=0.00
round  48 | acc=0.8001 | bsr=0.238 | agg=0.12s | det_auroc=0.203 | tpr@5=0.00
round  49 | acc=0.8018 | bsr=0.246 | agg=0.11s | det_auroc=0.172 | tpr@5=0.00
round  50 | acc=0.8038 | bsr=0.259 | agg=0.12s | det_auroc=0.125 | tpr@5=0.00
round  51 | acc=0.8042 | bsr=0.265 | agg=0.12s | det_auroc=0.312 | tpr@5=0.00
round  52 | acc=0.8065 | bsr=0.288 | agg=0.11s | det_auroc=0.125 | tpr@5=0.00
round  53 | acc=0.8073 | bsr=0.303 | agg=0.13s | det_auroc=0.078 | tpr@5=0.00
round  54 | acc=0.8085 | bsr=0.318 | agg=0.11s | det_auroc=0.031 | tpr@5=0.00
round  55 | acc=0.8096 | bsr=0.330 | agg=0.12s | det_auroc=0.141 | tpr@5=0.00
round  56 | acc=0.8126 | bsr=0.344 | agg=0.12s | det_auroc=0.266 | tpr@5=0.00
round  57 | acc=0.8142 | bsr=0.361 | agg=0.12s | det_auroc=0.234 | tpr@5=0.00
round  58 | acc=0.8156 | bsr=0.368 | agg=0.11s | det_auroc=0.219 | tpr@5=0.00
round  59 | acc=0.8168 | bsr=0.388 | agg=0.13s | det_auroc=0.297 | tpr@5=0.00
round  60 | acc=0.8166 | bsr=0.398 | agg=0.12s | det_auroc=0.172 | tpr@5=0.00
