device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0543 | bsr=0.000 | agg=0.20s | det_auroc=0.812 | tpr@5=0.00
round  21 | acc=0.7465 | bsr=0.114 | agg=0.19s | det_auroc=0.531 | tpr@5=0.00
round  22 | acc=0.7485 | bsr=0.115 | agg=0.26s | det_auroc=0.453 | tpr@5=0.00
round  23 | acc=0.7519 | bsr=0.115 | agg=0.17s | det_auroc=0.438 | tpr@5=0.00
round  24 | acc=0.7562 | bsr=0.118 | agg=0.20s | det_auroc=0.453 | tpr@5=0.00
round  25 | acc=0.7595 | bsr=0.124 | agg=0.18s | det_auroc=0.438 | tpr@5=0.00
round  26 | acc=0.7614 | bsr=0.123 | agg=0.15s | det_auroc=0.359 | tpr@5=0.00
round  27 | acc=0.7636 | bsr=0.131 | agg=0.28s | det_auroc=0.219 | tpr@5=0.00
round  28 | acc=0.7639 | bsr=0.134 | agg=0.17s | det_auroc=0.344 | tpr@5=0.00
round  29 | acc=0.7661 | bsr=0.137 | agg=0.17s | det_auroc=0.391 | tpr@5=0.00
round  30 | acc=0.7667 | bsr=0.150 | agg=0.17s | det_auroc=0.406 | tpr@5=0.00
round  31 | acc=0.7680 | bsr=0.150 | agg=0.28s | det_auroc=0.531 | tpr@5=0.00
round  32 | acc=0.7715 | bsr=0.155 | agg=0.18s | det_auroc=0.250 | tpr@5=0.00
round  33 | acc=0.7729 | bsr=0.163 | agg=0.25s | det_auroc=0.219 | tpr@5=0.00
round  34 | acc=0.7735 | bsr=0.167 | agg=0.19s | det_auroc=0.328 | tpr@5=0.00
round  35 | acc=0.7768 | bsr=0.174 | agg=0.18s | det_auroc=0.391 | tpr@5=0.00
round  36 | acc=0.7797 | bsr=0.180 | agg=0.17s | det_auroc=0.234 | tpr@5=0.00
round  37 | acc=0.7798 | bsr=0.187 | agg=0.17s | det_auroc=0.312 | tpr@5=0.00
round  38 | acc=0.7817 | bsr=0.193 | agg=0.21s | det_auroc=0.469 | tpr@5=0.00
round  39 | acc=0.7831 | bsr=0.195 | agg=0.19s | det_auroc=0.203 | tpr@5=0.00
round  40 | acc=0.7848 | bsr=0.203 | agg=0.31s | det_auroc=0.328 | tpr@5=0.00
round  41 | acc=0.7856 | bsr=0.212 | agg=0.19s | det_auroc=0.328 | tpr@5=0.00
round  42 | acc=0.7872 | bsr=0.220 | agg=0.17s | det_auroc=0.359 | tpr@5=0.00
round  43 | acc=0.7895 | bsr=0.235 | agg=0.19s | det_auroc=0.141 | tpr@5=0.00
round  44 | acc=0.7911 | bsr=0.245 | agg=0.17s | det_auroc=0.328 | tpr@5=0.00
round  45 | acc=0.7926 | bsr=0.251 | agg=0.21s | det_auroc=0.203 | tpr@5=0.00
round  46 | acc=0.7942 | bsr=0.259 | agg=0.20s | det_auroc=0.281 | tpr@5=0.00
round  47 | acc=0.7960 | bsr=0.266 | agg=0.17s | det_auroc=0.250 | tpr@5=0.00
round  48 | acc=0.7967 | bsr=0.281 | agg=0.28s | det_auroc=0.297 | tpr@5=0.00
round  49 | acc=0.7979 | bsr=0.291 | agg=0.17s | det_auroc=0.344 | tpr@5=0.00
round  50 | acc=0.7995 | bsr=0.302 | agg=0.18s | det_auroc=0.328 | tpr@5=0.00
round  51 | acc=0.8002 | bsr=0.308 | agg=0.23s | det_auroc=0.281 | tpr@5=0.00
round  52 | acc=0.8016 | bsr=0.318 | agg=0.16s | det_auroc=0.438 | tpr@5=0.00
round  53 | acc=0.8023 | bsr=0.330 | agg=0.23s | det_auroc=0.422 | tpr@5=0.00
round  54 | acc=0.8031 | bsr=0.341 | agg=0.21s | det_auroc=0.203 | tpr@5=0.00
round  55 | acc=0.8047 | bsr=0.353 | agg=0.17s | det_auroc=0.438 | tpr@5=0.00
round  56 | acc=0.8054 | bsr=0.366 | agg=0.18s | det_auroc=0.328 | tpr@5=0.00
round  57 | acc=0.8079 | bsr=0.378 | agg=0.16s | det_auroc=0.391 | tpr@5=0.00
round  58 | acc=0.8088 | bsr=0.387 | agg=0.27s | det_auroc=0.328 | tpr@5=0.00
round  59 | acc=0.8086 | bsr=0.399 | agg=0.19s | det_auroc=0.281 | tpr@5=0.00
round  60 | acc=0.8103 | bsr=0.413 | agg=0.19s | det_auroc=0.328 | tpr@5=0.00
