device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0477 | bsr=0.000 | agg=0.16s | det_auroc=0.766 | tpr@5=0.00
round  39 | acc=0.5330 | bsr=0.397 | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round  40 | acc=0.5474 | bsr=0.385 | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  41 | acc=0.5638 | bsr=0.371 | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  42 | acc=0.5793 | bsr=0.361 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.5919 | bsr=0.352 | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round  44 | acc=0.6037 | bsr=0.336 | agg=0.14s | det_auroc=0.984 | tpr@5=0.75
round  45 | acc=0.6202 | bsr=0.321 | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round  46 | acc=0.6287 | bsr=0.308 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.6355 | bsr=0.297 | agg=0.12s | det_auroc=0.984 | tpr@5=0.75
round  48 | acc=0.6460 | bsr=0.285 | agg=0.14s | det_auroc=0.984 | tpr@5=0.75
round  49 | acc=0.6546 | bsr=0.271 | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  50 | acc=0.6636 | bsr=0.256 | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round  51 | acc=0.6702 | bsr=0.245 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.6726 | bsr=0.238 | agg=0.13s | det_auroc=0.984 | tpr@5=0.75
round  53 | acc=0.6789 | bsr=0.224 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.6801 | bsr=0.212 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.6849 | bsr=0.203 | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.6890 | bsr=0.196 | agg=0.14s | det_auroc=0.984 | tpr@5=0.75
round  57 | acc=0.6923 | bsr=0.188 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.6924 | bsr=0.181 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.6960 | bsr=0.172 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.6978 | bsr=0.163 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
